,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
18,950,281486.93009233114,297246.13820633956,3027.534195043894,597.4431680425029,1967897.226778531,560782083.4223918,388338.0592276268,175748350.07439786,151780.56434351747,38647.07284282964,2262069.578713594,387843258.5570047,628408.9518156337,98682710.64616486,303417.0148916695,73158.44108352068,2192280.171347006,392249839.1878234,562140.0707496951,94586678.07374346,451078.30983496114,90618.40119068569,2245552.4653141606,390186017.7018616,459695.8309184886,78420496.70939757,576927.2677665056,109539.64211402487,2070209.9926554612,375002724.0482287,447298.69818786765,71200767.37411618,3889.956787109375,538196480.0,2047427.4145496143,636774031.4826078,380397.29442655214
19,1000,281486.93009233114,285498.50445111026,3048.2924808773514,731.0214480324469,1981390.1125702788,747690622.6573302,475163.9412210904,76732715.4494583,159102.61435694722,28403.73639213455,2399063.513953842,406469606.7862011,499008.015831959,72612526.40712091,284542.1425481364,49023.888597501376,2158392.9019672675,367746392.41060996,444699.7506912008,63362610.43800182,434092.16338712536,95091.92564018875,2080259.2655063001,375519788.5136731,536090.345114838,82254646.6900973,546707.309482465,100864.59010522421,2110850.6484437617,355359751.1636021,518000.56804473617,65561983.56839573,2861.763427734375,721803328.0,2155456.3689412544,566818274.0886747,409328.4227427526
20,1050,281486.93009233114,288479.7141087663,3240.936929871961,748.2132797345838,2106609.0044167754,513968525.8030363,486338.6318274795,207635374.1509831,237396.3215963477,135448.22031440347,2134667.256361706,610826434.381419,487514.3469735436,352913536.2751349,217447.84477293308,156356.3962046535,1748809.259033346,280933388.9457797,899967.6741672368,202426983.06532723,460555.8288186617,103509.37231937645,2238580.445176846,398402191.49444777,510450.0211460178,89553518.85296007,523757.63842601696,93968.60403020268,1877714.612724202,340442464.976911,386449.7454753087,61079592.61963173,3936.6923828125,737341568.0,2188794.9002366792,554235113.2122185,403302.9800151618
21,1100,281486.93009233114,292217.1328113399,2982.862745430917,685.1505055323557,1938860.784530096,1579859465.4233563,445347.8285960311,164179215.042882,143805.14254899984,27879.826631967066,2088383.7969930996,367628219.2364203,522537.1160485459,71234690.19488584,309331.4333984864,65016.36680572377,2290687.6226662984,399840175.7953661,463276.2707035417,84131888.5749594,429260.7545273056,117241.85941422783,2046256.9447870387,371343901.6087359,608655.2743182015,101425556.8771174,575705.4708364769,114577.10661333952,2101695.5634000106,374208556.04370993,504034.21345901245,74475119.29867071,2519.39501953125,605344448.0,2081728.422292857,626223083.1898731,373028.912355113
22,1150,281486.93009233114,292075.8657922678,3235.395624436734,675.0691521960997,2103007.155883877,641551478.4701097,438794.9489274648,175653168.31357834,142397.55181211611,27108.831772775266,2067197.3261874996,364032042.7329394,468019.893740321,69309880.75279827,287251.8526063295,56209.86360649602,2251942.5698199924,371175465.81840825,490717.19692163385,72660543.2067994,442592.49124375527,83544.93374915283,2251967.104531202,382829503.3764109,453230.689826785,72290012.60050501,584902.0376747012,122761.85122962018,2164931.063926879,380186324.48855585,461416.94248962007,79795203.29925312,3543.35400390625,610404416.0,2029806.207280787,493356568.15196043,370271.0423989189
23,1200,281486.93009233114,290239.01314877655,3264.8725073311725,852.574886571055,2122167.1297652614,1171045739.8523676,554173.676271186,228325002.3589813,149420.04251198948,27723.31445696349,2143322.0004043104,382062144.52995974,487862.0860813209,70811404.54210469,285947.06204854324,53890.648254527216,2119818.485436304,369611362.17766994,431610.8109052809,69696412.93189709,453461.29762509506,92076.57543374774,2326343.0700279907,392224343.5850732,535644.873093519,79642877.73731129,559101.7910509236,117629.1046500189,2032862.0279459192,363416164.18310034,505208.55113665696,76458918.02251227,2611.076416015625,674969216.0,2082420.455673968,486523910.2426288,380694.5786021866
24,1250,281486.93009233114,287940.5755156495,2822.265592945417,834.9607280339176,1834472.6354145217,1668665946.3656087,542724.4732220464,231147076.53275463,147069.1211508519,35795.29807241821,2135580.440046801,375972973.67207444,519460.32423530397,91881987.02633467,292345.9916300636,60551.879205823294,2108347.4343981273,377941441.68468463,522928.9286582934,78241226.5934183,426957.35996432544,91207.04450892068,2045561.6300612118,369347858.09239495,507424.9299561504,78891157.81616373,570508.1392400612,101704.9048871214,2077625.4536509127,370830290.5060397,467450.07001151034,66108188.176628925,4056.221435546875,753092608.0,2020383.252381094,514283099.37280273,404490.887036182
25,1300,281486.93009233114,282862.016753388,2313.7863678593817,1155.1812266662805,1503961.1391085985,1925496976.9633405,750867.7973330823,876019780.162355,141766.2795982322,28283.744196879452,1988156.3724064378,362627857.8381844,474136.7792612843,72226607.57273638,290480.7223984442,47380.26526544383,2173457.593376226,375451481.5246011,395345.3250713043,61287452.885456316,423615.17363525595,91066.82511110105,2170467.614919708,366409661.27891535,519958.38555533823,78774955.4184174,556134.1217671485,120262.23261764621,2041158.0068021852,361487179.1486465,554316.8084097093,78170451.20147005,3177.9853515625,559574080.0,2058474.9709298173,613422142.2657508,378789.1481132111
26,1350,281486.93009233114,285535.8128087489,2900.198147784128,1147.7724402733159,1885128.7960596827,2183771244.668987,746052.0861776553,386004847.3292674,144426.38093343764,33072.61163817008,2081081.6251005246,369265345.55163634,582961.1795738143,84362139.74423677,280764.5664234277,57138.64994836904,2112224.9065080937,362881711.4439479,468885.4707520674,73899387.62707543,434145.83749151044,70318.1766944792,2237275.1682775896,375513967.43654984,420464.6579472231,60843546.135395415,565442.0810475847,142179.12191494915,2125087.8404341014,367537352.68093014,596893.7967821917,92416429.24471699,2738.922119140625,795338752.0,2189866.4757468845,562950639.2384373,427913.28421684675
27,1400,281486.93009233114,286910.030532396,2375.6571803436186,1331.8433586189417,1544177.1672233522,1915942401.5963113,865698.1831023123,655408248.691562,152785.54535834497,26744.500387754564,2267524.533929289,390439844.3299091,437736.05797787453,68467338.77276397,301521.7646869011,69342.04136373241,2211120.0540335993,389767174.038938,652529.2594029866,89542467.70361929,420019.7582225382,73550.0325813752,2027828.2504847238,363341181.04270494,515327.90462914045,63601892.540384375,557847.4272138521,120624.36962843651,2043640.1505895196,362600827.6890038,513602.3010153895,78405840.25848372,2822.009033203125,682738112.0,2170510.9206508645,613435070.6193832,366412.0575908095
28,1450,280595.72295705334,280595.72295705334,1033.0431040741282,567.9336053947284,671478.0176481833,2545747377.7180004,369156.8435065735,929269789.9223764,144416.83411142044,27957.40807043808,2078879.8951867044,369247129.00413305,544888.7079770482,71270967.27933125,286981.4715509765,58847.47744052048,2102411.0990881925,370973501.9171812,496863.616231371,76080413.90116698,426022.3420083627,99670.92195733193,2067311.8554535238,368530259.12209666,537127.16762166,86223017.76896206,544524.9240104328,98716.60634870172,2042911.4347239672,353941200.6067813,508068.13909198734,64165794.12665616,2655.95458984375,602245376.0,2040118.317661456,636796300.7619234,386276.12025788816
29,1500,280595.72295705334,289285.7430505514,3025.0992499159624,687.4213296928992,1966314.5124453753,1356353293.1745677,446823.8643003844,234317037.5481548,133758.4808923105,50166.24597171349,2026275.0423625398,341693225.1929198,606459.231998168,129020289.53930025,307513.41279710305,63225.43464488769,2322704.741388283,397444731.8948457,502546.15118094545,81783678.11397114,431056.2451523867,69976.53367295506,2073921.1410169778,372890772.08506286,462953.27733789274,60514671.27944158,571075.4771610405,112228.5870254095,2092187.3895322199,371199060.1546764,483481.9185584862,72948581.56651619,2752.2197265625,459231616.0,2131188.490056321,595504915.1709092,422903.4090652498
30,1550,280595.72295705334,300807.5919086564,1991.142987886997,1104.7845943986026,1294242.9421265482,2210685315.919263,718109.9863590915,635171574.9342653,152365.02081227474,24392.783243761758,2213467.7337775747,389508650.9105815,394825.7472337988,62478598.644907676,284042.8218295929,51421.64409537088,2058433.2094413463,367197235.1690294,452552.68742765894,66471694.54660479,450200.8805595897,114800.36349229203,2187618.289023765,389444890.38863665,605631.2875781353,99307344.40991998,615438.0933539376,87806.28679034216,2339583.285630516,400034760.6800595,367050.7301094493,57074086.41372241,2981.0986328125,763127936.0,2164342.4296700987,592803393.6516877,372417.0688898348
31,1600,280595.72295705334,292361.57168437366,3096.3110456481672,1382.7945162724645,2012602.179671309,1254925927.3791125,898816.435577102,313191083.14008445,148472.98115501466,25821.634569468584,2195230.1114851516,379444060.6685827,424484.2909007951,66463916.66030395,299861.75006895204,47683.81282556124,2288699.0754784252,387531576.01415926,482467.7918896917,61598275.61307377,425496.26020599523,75174.60516563473,2180765.1579976818,368036503.79252994,422037.91373492166,65052752.180315726,584880.5559462582,111482.24754556011,2189220.830043883,380172361.3650679,525131.3728562809,72463460.90461406,3404.690185546875,714297792.0,2139589.0847198255,489035019.0581627,364741.3255061313
32,1650,280595.72295705334,308671.55026980443,2823.360007166506,719.9912679805061,1835184.0046582296,1548777102.3632612,467994.32418732904,839587339.5397294,338545.76318897906,210292.60138378292,1892435.0914807864,874541679.016903,671808.7112176024,545823742.7533978,266649.6052300374,81399.88850412828,1956518.7818071037,344687968.01724154,529144.0602782376,105351974.34821129,397288.71680049057,75244.29752225184,1909599.8078110777,343680354.6244881,450008.34895891754,65087503.08531025,538050.3061223485,120133.3925898895,1895206.9353343237,349732698.9795265,459677.5212467524,78086705.18342817,2636.90283203125,509716288.0,2170546.38271176,616268128.7132962,497931.1296777794
33,1700,280595.72295705334,286680.68771287834,2776.932986643313,852.2004363517747,1805006.4413181536,1755586885.2798433,553930.2836286536,369646036.256473,148395.10021000795,36710.23193858601,2180690.035737547,379285190.4388081,492383.142203104,94311155.84624599,270230.7275162638,61659.88042703567,1993651.8036582104,349306293.9674846,531162.9213985956,79709498.32820736,428629.78383969853,92108.09122775034,2066897.108956386,370790180.2914199,496552.22489635705,79689261.68548289,583370.8940117784,106451.3320226888,2116593.994866863,379191081.10765606,431889.74859059206,69193365.81474777,2916.4794921875,500038880.0,2188467.5111868693,726542013.7530285,398094.0292708916
34,1750,280595.72295705334,291879.9226920366,3293.094674130602,813.7722189060192,2140511.538184891,1711404951.0815065,528951.9422889124,226803659.43585268,156367.59328871497,36178.96542377217,2279049.3223350435,399718594.58365375,575135.6665915531,92589517.28297006,278509.8051342385,61314.94619780364,2064969.0514642843,359997777.62304586,521822.94630820694,79268932.9786658,428223.94493775105,80093.45162698587,2167153.343813074,370405034.4981132,489460.1285840008,69270310.11377683,593005.1754253481,128390.86528294889,2235402.3939064196,385453364.0264762,562360.1549745338,83454062.43391679,2977.73388671875,760025152.0,2031735.0554353306,664195725.7856286,345506.0425947903
35,1800,280595.72295705334,293039.04095371766,2652.692893836484,993.8554242214759,1724250.380993714,2143033983.3860574,646006.0257439594,702577811.1353402,145212.1516169786,33268.774763237016,2158050.022170702,371077444.13763225,524524.9155027769,85199350.21653703,299081.47614121326,55974.089568652154,2217505.1746541783,386588413.80892307,451333.2228849481,72381357.87292315,464511.86904483504,103287.55412547586,2349247.7082225215,401793870.60278267,529800.8932652279,89370430.97532098,553737.015071725,111309.7213792637,2142362.6855615666,359929059.79662114,472867.9738842927,72351318.89652137,2414.779541015625,533381152.0,2087160.768009217,558429053.5040606,390384.5930134217
36,1850,280595.72295705334,293098.82498600456,2266.3848902929967,477.0584713118987,1473150.1786904475,1423680154.5031774,310088.00635273417,485026823.88454455,143905.63894924585,23122.652772048732,2161628.9286562423,367669774.4820706,407964.1577505714,59320312.45487486,292476.22034032864,71696.08106750388,2117830.4720770894,378101255.9703502,552498.7440462712,92745435.05074275,438597.2154205902,85729.76916176027,2186586.371656677,379388724.5739592,481626.1750603895,74167526.81846164,588248.6653295651,94547.32391064904,2088821.9708973507,382361632.4642173,420656.14935898635,61455760.54192188,2432.01123046875,557397888.0,2074824.4617397648,499665964.78231186,300032.1446928453
37,1900,280595.72295705334,287358.8831848056,1265.4904693983128,628.7914041624963,822568.8051089033,2247997814.316676,408714.41270562256,1106236912.668187,141164.4717690186,24068.28426118447,2058368.3855348697,360852521.44284374,489458.8925827128,61347597.75688716,287661.82766384195,56151.60826237795,2069681.9898470824,371890693.9731476,435073.34598844254,72619041.96498218,447246.4728943173,86598.02339481321,2201642.18421557,386879729.1136697,576416.0338223696,74879191.77109274,559456.1531274521,109654.49328337489,2025657.9577388067,363646499.5328438,459241.1908515534,71275420.63419372,2106.115234375,346616512.0,2166392.9111562986,667425087.613898,426795.48019345483
38,1950,280595.72295705334,295588.99572920107,2549.7024680894365,534.3821824911572,1657306.6042581333,1150917710.1938436,347348.41861925216,622299089.3559562,150800.09365464142,30938.842933062457,2221281.6903853896,385416398.4309115,491934.4586372505,79182989.61753827,292383.79322081833,52316.25391213078,2136928.2197830295,377962002.9672809,505080.75418667146,67552532.81323986,425572.2433896568,97398.85723068987,1971978.6206376997,368171951.3974901,520846.22030850215,84253464.26860657,606639.1459127993,92309.99077161857,2205925.667034015,394315444.84331954,375024.21518556046,60001494.00155209,2547.3388671875,653326848.0,2117046.245625472,531313185.71207476,401523.3725708902
39,2000,280595.72295705334,288988.03841679293,783.1018841194192,298.15644766514305,509016.2246776224,2705456966.991487,193801.69098234302,1035653706.8361839,147474.52570565336,25062.15606130541,2183248.027889336,376884022.75103074,405198.90378716175,64257337.01397587,270415.2706101325,54870.2886725054,1983876.41426776,349555975.3789044,474430.214490151,70935787.15749307,405960.1835196218,69417.18478127375,2014847.2265690553,351160543.30814934,372742.87495222926,60064496.007540636,620307.1103644375,114802.69504068616,2323283.1505901027,403199621.73688436,529201.7434531815,74621751.77644601,1587.0709228515625,418418336.0,2024038.628410164,622998539.1910945,419171.09169655346
40,2050,280595.72295705334,294548.201917284,1774.683706248741,846.9236544776511,1153544.4090616817,1652565341.0142167,550500.3754104733,958240811.5400001,147800.65807340236,26026.879816559314,2255082.9337196616,377516462.1896872,505767.542361929,66276164.032081075,316683.03876546206,55559.223753531034,2441454.3050870555,409246496.0900137,458846.09534355975,71857419.77929948,453645.2281143033,96882.71058841156,2253584.203263085,392408002.9646418,605164.9415235148,83788032.61323152,552837.4009270035,112691.25970464088,2062370.179371418,359344310.6025522,453960.99349337217,73249318.80801657,1655.3267822265625,431110944.0,2075808.7162438037,544400667.165418,319526.94495204726
41,2100,280595.72295705334,300545.2970282524,1882.1695465408382,1291.543223316318,1223410.2052515447,2364254233.2910295,839503.0951556067,670637840.5680007,184173.0372605188,70622.00551613842,2130214.212206933,472459254.24072814,498029.65815974673,182412617.86234275,272851.3117278093,58916.52142746381,1998069.448133497,352708635.7980186,479744.29908946337,76214285.29490197,451005.0018634556,88250.92267354354,2291445.4905352793,390107186.45148283,430353.5476012056,76375189.74992764,592814.9647429375,135315.01336920427,2258687.5905844495,385329727.0829094,560928.5675600456,87954758.68998279,2016.150146484375,332655456.0,1961395.8634648484,498135364.40346926,361147.5275398285
