,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
10,550,281887.68477073486,292832.603755346,3310.0241433696146,941.3885797496147,2151515.693190249,391099378.0527252,611902.5768372497,95671820.70951131,140994.2016697378,27225.28959250421,2096360.866780029,360295841.7409782,484590.4277479259,69565356.00158599,295478.91300189006,63201.990233986246,2147980.2538663945,381974606.64859074,457411.8437116969,81796665.33055978,433425.29645886965,112807.07842341687,2075123.749639946,374943549.0144737,571640.9752663011,97589480.71498807,590954.5835028628,86784.54500341107,2310617.2260034885,384120479.27686095,470795.61765538837,56409954.252217196,7612.07763671875,626607296.0,1984746.6479571273,479527005.6906918,381190.7009260219
11,600,281887.68477073486,343947.87218847446,3067.383149835476,569.8906123447198,1993799.0473930591,472315012.55151194,370428.8980240679,137705728.776908,163826.25134157593,38771.47905505712,2232633.320983069,419250353.5251483,532896.3426182684,99323008.0637857,326076.94700791285,50560.3713728567,2107934.973512917,421792096.1367737,494750.73637441883,65324395.22368737,510920.652209372,87756.61936788922,2087023.2698757662,442102224.1581638,493104.071631662,75917925.08384214,715848.127233676,97524.10010933455,2175787.9103296236,465301282.7018896,480039.46946474304,63390665.07106747,5215.927734375,704414336.0,2172962.654546996,517721791.51081026,344469.4332018889
12,650,281887.68477073486,281955.46425002674,3376.0049993178004,825.8206548400963,2194403.2495565703,602724297.6133761,536783.4256460626,243254716.08980355,150256.42085554166,30184.074822987393,2213754.7161666746,384025430.07590806,467880.9726390651,77350965.5673383,274099.41650964523,42171.18682011896,2049020.448298269,354280221.0142405,375951.70718113676,54524676.5633846,418433.8249757496,91892.76066863348,2040654.7268605195,361962430.0700295,528214.4148030872,79481865.14367042,563611.6539098794,96466.91567461746,2115605.144611848,366347575.04142165,374939.99504795676,62703495.18850134,5417.72900390625,530949984.0,2040340.485976433,478620625.2896209,362356.8259231627
13,700,281128.8247590175,281128.8247590175,3227.6903877213795,914.756432030466,2097998.7520188964,446151575.2517737,594591.6808198027,121507665.80729814,138087.92091864563,23228.466318271177,2147819.6803767895,352585135.3473482,482175.07028457563,59813324.67080901,286141.14970932005,59578.63145565836,2234753.70090652,369748740.92120963,539531.3202808378,77002928.9225747,413920.64779625327,77706.44688551202,2000498.4300207905,358064395.28007925,490761.95700727944,67198242.05265014,564266.7149831471,120655.57351268813,2080641.3804418251,366773364.73904556,487105.9425809958,78426122.78324729,6190.458984375,558389184.0,1996097.9001499305,475238119.0812508,319229.74004915653
14,750,281128.8247590175,291147.0285542835,3466.905806425028,772.5052959577948,2253488.774176268,702237195.3266675,502128.4423725667,178049197.8048565,150683.01880525996,33613.885884864685,2173126.548576831,385256469.2479454,558026.3019127871,85873409.19341011,288558.29084948153,41003.88968794327,2164474.166965964,372961303.93736005,297610.22197102127,53156866.62608827,429510.6158391373,79053.65755411863,2053856.9246502677,371557914.7523689,433925.7763268846,68387085.5729402,583516.3114711137,121547.38916702909,2238862.1008631084,379285602.4562239,502156.59133968526,79005802.9585689,3839.78759765625,409771552.0,2073150.2232352665,538569428.8407077,381302.9907982097
15,800,281128.8247590175,285190.7031187862,3301.532777768826,753.3997989019487,2145996.3055497366,382051562.26825625,489709.86928626685,96153495.33799767,142210.69477231827,32196.303983775775,2057395.0148359078,363575621.36351967,538469.8493120875,82235532.95302929,275290.93770911626,80134.14941654835,2089986.0392444015,355788232.9826067,630387.2040302635,103634987.0273981,435331.96990265645,93458.45916162338,2123842.0387942097,376579759.9027041,542811.6502367712,80844387.22803168,569818.3804320714,78905.67461175146,2089109.8568256989,370381947.28084654,377809.51311700046,51288688.49763844,2751.050537109375,622873152.0,2037256.3371250757,498175405.86648035,372390.546807825
16,850,281128.8247590175,285598.2873393018,3169.9264976005147,771.9345428785626,2060452.223440335,386335554.4089237,501757.4528710659,91304315.644064,146647.18321796777,31748.701658609763,2097367.5921919625,374990573.5901403,546882.5868802073,81068693.4222077,293347.90490530146,52306.51729302339,2153828.4259615554,379198447.9509305,490900.0941503975,67603519.81151839,416860.9814601189,93736.47270255795,2033790.8928724027,360601586.9678123,552352.9106646267,81078149.41546394,567965.4406155201,105813.65181957647,2148028.337207783,369177536.4000881,446288.30360878987,68778873.6827247,2635.325927734375,498659616.0,2011881.1927008673,525316441.61433756,421201.18093664624
17,900,281128.8247590175,293275.72712367715,3011.62710040506,807.5514766630196,1957557.6152632886,460320044.220912,524908.4598309629,86675941.60397904,180844.95274806084,38676.8814212613,2212784.9260171046,463558522.366907,509899.7346046111,99726917.41155542,295038.2660757231,57914.93694699464,2266533.4923587632,381283212.4060814,456778.48578007164,75066719.63176842,433593.91906697303,106626.67158371562,2133369.1588644134,375070273.47175515,562963.0857421588,92240105.63694105,553889.870627224,97595.8246235687,2049065.6578892963,360028415.90769553,496455.54170685366,63437286.00531964,2259.1708984375,521937472.0,2159290.8986578453,522142967.092428,368964.5979987644
18,950,281128.8247590175,292941.33546465385,3122.5570142876627,748.8064600235716,2029662.0592869811,735689485.9415318,486724.1990153217,266987311.4175829,157703.89866163782,40375.69801140749,2031091.8844762235,403936860.86682963,597187.02475312,103497954.00795908,290767.5045422802,73352.13140616078,2144116.7280061888,375853639.17695814,552112.602352922,94887779.95361419,446494.1923032954,108162.87055441207,2205021.226046378,386226626.254174,556010.9768660014,93575192.97987959,566618.5248017681,108208.47596244862,2059296.220118713,368302041.1211493,508311.6299118661,70335509.37559159,3412.004150390625,535508960.0,2103233.629091354,512541512.6694042,375899.9702837924
19,1000,281128.8247590175,286031.2046835508,3314.6133488977316,716.6535959031054,2154498.6767835254,557777698.2406352,465824.8373370185,219251236.45162833,135943.8379289325,26314.286233417035,1928089.5527123355,347669709.9570874,485931.63444332546,67155530.36802654,280727.32246748375,68108.45802435763,2076317.1932661168,362869202.01446277,637537.6333547847,87958025.45067339,450095.259882544,84002.1209569967,2214772.5686004907,389344301.0420047,427288.98523335694,72687939.84095873,560074.9897898962,137654.43573899788,2046402.9309617386,364048743.36343235,537852.8386961453,89475383.23034862,2952.13916015625,682565248.0,2131817.5650441903,606016528.8562343,395200.42388211377
20,1050,281128.8247590175,292809.92050040624,3031.171900048228,707.5600738999784,1970261.7350313475,569143799.446675,459914.04803498596,240907580.83102253,163801.4611983482,38212.79622037693,2252080.0064294273,419127559.09641707,544820.7696188862,97923383.49357885,288428.7215171855,50863.056699810855,2099776.5483236243,372857561.4240175,442648.62605464435,65790381.62394053,435620.8392365725,96220.99832930075,2103664.3707256424,376836839.2147876,551029.2037475309,83224452.63803093,573167.408649877,115147.23210908733,2197949.8025745107,372558815.62242,483642.52801114845,74845700.87090677,2552.729248046875,664224704.0,2034528.6464549091,514718139.50724787,336611.6518944658
21,1100,281128.8247590175,284658.9404800293,3347.1151412773643,760.6671980414434,2175624.8418302876,449119613.1920135,494433.6787269382,165702097.7902183,154627.26156411195,30249.03498750124,2179032.01570386,395493784.0195795,448228.173347242,77522715.64196806,287299.55266167474,54582.71714474098,2074890.1990713966,371414528.26110584,431634.0330487776,70583821.16133523,433165.043102257,77210.837577091,2069212.5797871018,374719966.49536043,443143.4906051571,66786108.681868784,544855.7299308256,96613.88543360907,2004241.5716247035,354156224.4550366,419857.29224102444,62799025.5318459,2991.96533203125,549979392.0,2098239.670695296,497770822.7439989,349127.15203314193
22,1150,281128.8247590175,308713.7821248725,3188.814930740269,738.9859994614282,2072729.704981175,623783175.9453453,480340.8996499283,244130138.2016962,156633.78722627973,56563.2249562225,2008908.231235041,401221122.0946224,436347.1336654896,146355653.35853803,298305.3600916598,82520.77496506186,2095675.6971821256,385701292.4219755,469848.5615696739,106907373.61662267,445722.05289946427,115805.32576079064,2085495.003779876,385597280.84494245,484756.204165733,100226355.94549035,639718.8954762184,169841.12594713562,2268825.0195375406,415817282.05954206,561961.7511749612,110396731.86563815,3086.731689453125,464784448.0,2054350.8344966269,571089852.4092569,383683.68625438184
23,1200,281128.8247590175,291750.37648888445,2606.390868831783,675.8338876949432,1694154.064740659,1779687983.5788012,439292.0270017131,796235585.9309326,144538.89273777715,24475.202309772245,2206714.009443113,369180979.0898912,425397.4366741682,62856790.557539664,287937.8173812692,60150.10938631951,2099684.4248405267,372219478.1708095,474640.5526184701,77791095.75232814,437885.40602775355,86737.61640474723,2180676.353880464,378773793.1060928,458576.1280318,75043009.59488222,585783.3754287905,125757.34201910609,2141848.761442583,380759194.02871394,625470.620762203,81742272.31241894,2337.72607421875,716265088.0,2094575.6459146985,565625519.8164841,348377.5968153609
24,1250,281128.8247590175,293429.9345755838,3163.213613708836,779.6786409104296,2056088.8489107431,715668927.5794557,506791.1165917792,308447116.1459933,152151.77174882212,33186.745221523815,2188876.03028009,389027978.45609725,541454.5271307761,84954175.93656863,304907.1250286687,63704.9898334811,2250646.160713136,394128616.37655616,509781.3507462316,82371787.70975223,416103.4809226248,68477.29983844658,2096625.1158254233,359924141.7609997,437260.2054043278,59218685.16496545,590824.0815640945,109687.82741766256,2112756.5442800857,384035653.0166615,449213.3339457524,71297087.82148063,3385.9853515625,620295232.0,2051568.4280503627,491406642.2992951,359512.63788840733
25,1300,281128.8247590175,282813.04852664995,3482.5774767531684,955.8287681637822,2263675.359889559,738455880.8755782,621288.6993064584,152436521.13112336,136536.85730368353,29976.881696496177,1959182.1325081869,349118282.5920525,480143.56018488674,76660372.43119137,280743.41048618517,45485.8278744206,2048652.0193809455,362917781.61265975,422078.72567766963,58777443.65677375,440533.9702388338,94384.79940826813,2114765.840401019,381091185.59352225,521261.8018774333,81646551.17170805,552768.4271277939,116373.354005243,2021281.521543056,359299477.633066,542928.1818435007,75642680.10340795,2356.329833984375,541774592.0,2125822.950238466,538464071.610625,455377.73065950314
26,1350,281128.8247590175,283853.4581944208,3125.5190150970675,759.2437389030804,2031587.3598130944,390699930.863483,493508.430287002,111320874.33967797,143196.92266880083,38022.68869926548,2040741.649653046,366189773.98992294,662162.7843380428,96985176.84941548,286722.9659075195,80653.36257828918,2117314.3350951965,370622541.3446802,630272.7416163567,104288220.38319379,425930.4325014811,91349.53063554528,2047463.7284228269,368457220.25847596,473006.08563929156,79041063.7633771,560291.4508792053,109963.44155493894,2066360.3296901982,364189443.07148343,500214.2147515814,71476237.0107103,1300.28564453125,787630144.0,2143017.825701608,501057474.4490419,388657.5591803234
27,1400,281128.8247590175,310858.237202864,2998.7266917857382,720.98951187479,1949172.349660729,692640575.9348092,468643.1827186134,282002506.2371968,160279.89019275177,33720.12974597995,1940838.9240762836,410905197.72892565,496625.18913855153,86262725.98569037,324450.71377185796,62602.07329021779,2335640.7206497956,419450287.1827656,526054.6713449813,80967735.25522934,451987.5886652123,88698.3116982363,2148961.91892314,391006256.20354295,511475.2879800921,76722022.12898798,614574.2666927126,115020.5313876701,2133460.135480102,399473273.3502632,426700.62607427896,74763345.40198557,1485.07421875,534572320.0,2142909.5720033823,473239980.3225278,410135.30840022786
28,1450,281128.8247590175,312346.81430329615,3261.707668990266,775.7403538506861,2120109.9848436727,911971280.9318439,504231.23000294605,135275486.7994013,216225.73444365463,79216.05303060768,2129029.2610784816,555799821.7702664,519195.18990120693,204655237.3217592,281056.5814218951,64931.785053711195,2061203.9581048428,363312351.8903588,577983.4956124361,83916877.0924679,437050.89642234275,89439.16279961403,2102536.9503460927,378076597.9159151,503580.64445330895,77369789.68559301,624139.1515595979,115867.30572413791,2388171.4770371225,405690448.51373863,481996.4899357639,75313748.72068967,1118.8876953125,446344320.0,2150815.7450057743,520787626.5347732,381184.0398223626
29,1500,281128.8247590175,292381.5573447308,3178.3624387929985,861.3242971292281,2065935.585215449,521886128.61277384,559860.7931339982,199548889.91305807,139279.62606866818,29518.652693651824,2037325.3129995957,356015051.8395385,534629.0535996049,75467663.2219263,288224.29831001814,47906.20962496605,2185615.5822856203,372505972.2207379,402433.8623010158,61974887.69325378,424940.58314028487,89634.2225893268,2033649.122616832,367603955.6807079,500925.5405196015,77538111.71898614,606284.9167658902,116991.39880021644,2164127.1300294786,394085195.89782846,478744.10954907653,76044409.22014067,1292.51025390625,389118432.0,2048786.6679136544,485087381.309461,359123.22767536173
30,1550,281128.8247590175,286042.2854275701,3089.476552327282,728.403025228078,2008159.7590127343,430806018.0134004,473461.9663982508,127209865.8683618,140328.2290682836,27506.452402666942,2011003.9780168917,358820383.64348674,470157.48336375784,70307224.7871865,300086.4334409703,73157.08361476104,2220000.9863921083,387892362.4868695,533131.8485245163,94624251.36658166,441940.32747836225,88479.82815974823,2162283.2203210234,382294189.40780705,542661.3258871086,76515959.7148797,544766.9605979071,105587.12646854098,1923339.9855836616,354098524.3886396,432957.0206855566,68631632.20455164,2420.918212890625,584720256.0,2028589.0589328173,482120491.4971627,363471.05166131916
31,1600,281128.8247590175,290245.5110630317,2837.5590384341335,972.3688107577793,1844413.3749821868,1204180273.7407985,632039.7269925567,387149720.1750673,136910.13075176202,26973.454700221406,1963055.9520948487,350077172.09829694,503052.5105886432,68863597.81509008,285340.078802889,51274.62776629699,2038495.6116614856,368903606.8320942,392024.6902818585,66338392.25754068,433159.56291709526,101638.01511766865,2110944.4012081185,374701306.3944131,537803.1098568661,87933773.47345902,592980.223804978,115642.11270001614,2214947.7233862528,385437145.47323567,428592.7800206237,75167373.25501046,2077.990234375,424824896.0,2092636.7208150693,481041385.25739884,445082.80643985624
32,1650,281128.8247590175,294444.1808229342,3123.5067296520597,816.1805079648013,2030279.3742738392,462774740.16073245,530517.3301771207,127833400.96246316,141342.40761314507,32468.312566203185,2017011.425257354,361439225.5184052,490744.56963528023,83067761.97476667,311962.6530903589,67781.0033756372,2303825.576094464,403247623.44137216,566915.6283586081,87632968.73898977,445361.48609169293,83259.34089367138,2249624.6519640936,385230079.7288125,505645.69242453336,72017789.11932637,570430.8505898219,97676.1036875113,2098989.130030841,370780052.88338435,438872.3801452707,63489467.39688236,1561.021728515625,388035584.0,2114369.93992666,511823756.11575526,333535.53764731815
33,1700,281128.8247590175,291894.4062682299,3136.5992438351527,779.8540436171584,2038789.5084928495,395201386.86743903,506905.128351153,94556431.08288085,142795.87874574386,28117.247472340554,2029714.8669973637,365180140.1379419,434744.88710995216,72005514.53915644,310885.43275120173,63318.086968020136,2267716.1707736766,401883346.4057886,465642.4077215874,81893526.65612549,427774.7840878452,92635.22127388422,2050427.3901648973,370054670.41274416,498097.36485197634,80129597.91567041,574879.3365125236,104614.325603102,2143259.503880091,373671568.73314035,494584.3665346981,67999311.64201628,1173.1837158203125,351440864.0,2212677.167153127,562916874.8582566,335119.5338858172
34,1750,281128.8247590175,293227.59311795107,3150.945604475228,781.4152284623451,2048114.642908898,509522713.8318662,507919.8985005241,171822003.5173689,144979.37802042704,25170.870443201708,2030844.845609557,370853848.3162816,437718.4583813979,64237751.22922572,308722.58511871524,81025.18600766084,2222159.2446798263,399117201.4096499,591180.6990572703,104804789.03253888,418498.79226048465,89060.94059699897,2101033.9333329643,361998608.6479756,513340.5920551019,77040393.67763804,590786.2645856533,95663.12632303909,2292273.077568625,384011071.9806746,410190.9071170045,62181032.10997539,1291.9759521484375,530677184.0,2131393.212925094,513329182.9553561,378785.9440896612
35,1800,281128.8247590175,286960.62250087794,3027.63533994297,622.0176741189258,1967962.9709629307,743114857.7882409,404311.4881773018,177605548.65767032,149827.08603649866,25922.433602989084,2214064.40735625,382908230.4728278,482673.5127393334,66328601.56623916,286132.5871644394,59033.50549053852,2106977.292438925,369865386.0213322,522443.08387626987,76286437.4182174,420415.10069200007,82709.71247872828,2038511.93377394,363680249.95514214,455571.1349450377,71547968.66141762,575400.7032715084,103817.18205552129,2039109.649711914,374010457.1264805,479137.4897468982,67481168.33608885,1133.9058837890625,454262624.0,2100430.1219759095,526745260.82311463,373341.16501101834
36,1850,281128.8247590175,294115.97048873705,3024.031477179815,744.496971205686,1965620.4601668795,1004236087.5064144,483923.03128369595,134970368.677818,146263.7700957432,34086.499734983314,2123788.347108693,373914437.2076064,513232.31471784256,87224302.83244768,300705.5174584098,66325.52536041658,2158330.4457590166,388758842.2501737,558100.6036916419,85715340.58569174,407521.82242704584,72487.52265092563,1954207.5115195992,352534176.93293315,442334.3204676653,62696354.13250511,613064.7109853068,116149.52437572123,2283370.3082177616,398492062.14044946,460102.2650853004,75497190.84421882,1268.955810546875,344758816.0,2203671.390780159,563306008.2536373,431774.57923924434
37,1900,281128.8247590175,283659.79461347533,3085.7738680074085,861.2408291654195,2005753.0142048153,480017681.4535026,559806.5389575226,133711078.24762024,146261.42243848657,24655.090234501225,2117463.3665244747,373927308.24049175,443766.77376103564,63013848.10127794,280757.4137578113,61350.5696718945,2107636.806398622,362877001.0787561,535183.9760930499,79332105.07868825,415811.6973787177,89033.7301765341,2150463.4835445764,359653316.5670405,483866.3147434859,77032760.58589575,572382.6656243537,109745.40629523406,2175320.71464953,372048732.6558298,495456.18846709834,71334514.09190217,1324.693359375,324379424.0,2068302.1849254628,506745432.92958367,440874.7286585219
38,1950,281128.8247590175,294615.96927834617,2160.6170108723322,943.8955714505801,1404401.057067016,1926456802.6875956,613532.121442877,1050946335.1890174,149299.10668089762,33684.42265853098,2141596.9092585193,381752886.6425582,621546.1901523897,85859442.42728983,277506.17881673196,50211.7135509902,2076911.5290679606,358681120.9326836,485471.61903450126,64904815.948329546,445225.31151070003,91161.95732549948,2173760.7601162805,385137349.7225679,482035.81516610854,78862913.30457118,598888.6323725288,131907.92664209005,2189476.304467087,389277611.0421437,510995.4725571984,85740152.31735854,2030.6334228515625,496123584.0,2074328.523600289,580589518.7084885,378675.76450130827
39,2000,281128.8247590175,292252.89496952196,2747.7468105425237,656.5572825990828,1786035.4268526407,764301257.478867,426762.23368940386,252961073.38745093,148647.25343090045,31144.110847347176,2225339.4824111382,379806840.4731076,544121.9673023215,79534553.66254765,280571.11915865523,56350.291989625875,2029129.56000136,362713325.3462504,509500.3355443795,72819808.22877067,415733.03766947304,75111.51508777338,2008189.102002798,359632569.6128757,472402.7609331453,64959742.977513954,613565.3177780386,121586.66509926745,2224943.7992694634,398817456.5557252,495822.00146811287,79031332.31452386,565.5936279296875,325707840.0,2149280.9285779935,525277057.54475737,445346.1300151678
40,2050,281128.8247590175,288479.6872822166,3063.2344883602227,853.4955645525586,1991102.4174341445,405704459.1114924,554772.1169591631,106770462.07948673,153504.34907204614,27209.826941418014,2209590.8223425057,392482535.1202925,435717.2000343496,69697964.7673283,296011.7650503978,46089.80302533546,2025942.2598069753,382789352.3057102,405419.43468509754,59592881.79228128,403225.9677981547,88317.97402281227,1954767.403362316,348810916.29061335,452566.2386047371,76416271.20815049,586593.1200021242,162542.55055238787,2053495.915312669,381285528.0013807,574382.9786764266,105652657.85905212,1096.187744140625,283190976.0,2137986.008242532,519829152.13043624,392577.8557133565
41,2100,281128.8247590175,296924.54613827384,2480.856947153627,693.434411250588,1612557.015649858,1615421997.2729988,450732.3673128822,527961927.39257306,149491.9500407107,26866.009150111913,2205612.881987348,382062231.4598858,442193.66265693813,68866282.45294045,299438.9692876568,54923.25426038768,2175481.05859721,387095179.0153566,528665.8837105619,70945435.99237216,439166.52847617137,86738.66993567023,2170737.2692845836,379887412.25625366,497012.77183424676,75031681.09210175,594044.4259396765,110984.20796465762,2199234.2107944847,386128876.86078966,434561.026752621,72139735.17702745,1202.7218017578125,326858880.0,2095106.021887924,562389548.4195874,353950.6100742407
