,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
15,800,285577.28665776446,288186.30116042367,3330.889292997554,716.4198080609607,2165078.0404484095,1204649588.4805248,465672.8752396244,209645270.79829302,137077.45690968947,32054.749060972586,2092192.1284929977,350124811.57971364,482000.220467604,82344845.74102381,283792.34103886626,47512.21136086542,2071909.3187313273,366858134.0317948,385345.017676037,61437166.145323865,442502.29907219566,94062.84936156667,2290167.6312412666,382738603.3188225,434825.9030290865,81402754.76391478,574228.5194883692,143014.32484451486,2077166.291012466,373248537.6674399,557064.845191732,92959311.14893466,3745.0498046875,783057344.0,2236027.4893603693,493847784.4462305,340391.2042936882
16,850,285577.28665776446,324608.78009554633,3170.788449212611,649.7940366374411,2061012.4919881974,425570586.4579943,422366.1238143367,125084433.84499724,167942.56024641177,34532.978021474046,2292749.161788929,429772409.1553038,612389.1805492687,88177562.58374833,316904.35416471685,64229.2523449481,1968615.1264954354,410007045.2876366,470833.7796206392,83092270.5937498,541342.076241875,112225.34383173755,2055504.8081639323,468477964.4735703,454720.5127428888,97131178.64350872,593684.1213755154,107218.16874248684,2214556.27934722,385894678.89408493,466233.0067061217,69691809.68261646,4503.8359375,586701440.0,2016412.74646115,456954490.664624,379637.0682817252
17,900,285577.28665776446,316233.82764540124,3129.813369889469,934.3225089875885,2034378.6904281552,369151072.33223814,607309.6308419327,96209445.60723649,164075.2494859449,33836.80574822141,2231573.3676412585,419900928.5605331,506616.7603985099,86639878.49891739,333577.84268056793,75417.90433133143,2251191.8652008097,431400003.6195376,560692.2339715409,97570211.17879336,467135.60928689316,100062.93620363585,2154622.4841003073,404132653.88727397,516848.2607402974,86565306.25204866,613250.6234037108,116552.08843275544,2082375.6434934295,398612905.212412,470987.5135428877,75758857.48129101,5825.494140625,658188928.0,2163842.84360906,545858493.1836493,400694.8094523275
18,950,285577.28665776446,295723.88703036366,3440.0513247052436,615.7430283180936,2236033.361058408,607182014.5749612,400232.9684067606,128062995.08191143,136561.30918992285,50315.44291982905,1927581.6119781446,349276659.0578651,645517.9625010731,129068666.65219015,285036.0548775138,47001.34762646461,2130504.1484972173,368416367.19227064,469611.6327120329,60717440.72699562,449108.4251521875,86450.10216243417,2217253.4047065633,388488217.3303269,480002.5074864402,74778069.6160978,604473.5946074887,123799.16734761956,2213638.9910701276,392907836.49486774,445459.87978550454,80469458.77595273,4553.353515625,489974496.0,2115951.165680796,552227361.1031834,415016.31217397534
19,1000,285577.28665776446,290145.41497889755,3334.0634016894046,748.6034105091089,2167141.211098113,447581712.51779896,486592.21683092084,178021073.79248962,137908.54374439482,30545.975095295606,1988809.6224053309,352595784.8682106,521175.05314203503,77976144.8121175,276515.7800410757,63906.42630717655,1985582.216923169,357484931.8364752,510390.34771870484,82661955.86649711,456188.00924840115,102414.67319936777,2200260.2454130547,394629521.26681006,575892.7623895926,88581689.20401461,576780.6784589268,139295.68583192342,2232179.105483925,374907440.99830246,595312.5254954234,90542195.79075024,5979.7138671875,862684416.0,2074773.415179635,561010066.269099,398479.0443795304
20,1050,285577.28665776446,346853.4075695819,2925.396531727642,764.793887447441,1901507.7456229671,1205192171.4116173,497116.0268408366,88643727.5364635,286232.7157109241,47720.2736963599,2139327.019179819,737787079.7908633,612171.6307984894,122931350.29863669,314677.5354654162,63542.16650647704,2113655.960532711,406967140.14450824,562763.355095927,82152514.49769662,470471.7484971628,79607.63575675328,2200696.598742408,407008616.4979603,343540.3976094389,68909795.01681824,659959.6416426788,145318.84002692727,2334132.6971883746,428973767.06774116,502627.52823825745,94457246.01750275,3704.46728515625,635521600.0,2152792.1148528815,567242921.0070789,382571.72236158693
21,1100,285577.28665776446,307306.49068269006,3391.1207285387977,819.2742674949546,2204228.473550218,556281496.0523471,532528.2738717204,110143227.8359979,279614.93239810265,43278.59976374234,2202323.6850724397,720391853.1798495,578578.2168242645,111135547.91730952,305851.67527887307,75234.32634789751,2088551.333066006,395518626.5294689,570127.8841081312,97321375.81974056,374189.8165688066,225641.86266050703,1894891.0716813402,323666210.66907185,761017.0098247817,195321521.20079318,573484.9084391294,111016.7633847747,2049467.8915761758,372765190.4854341,400629.9170150252,72160896.20010361,5073.72119140625,685761536.0,2148801.681604437,567448536.093233,367208.54667346313
22,1150,285577.28665776446,321560.52429687086,3138.817918659349,687.0743935139756,2040231.6471285766,425333079.1063545,446598.3557840842,152176753.98806605,167035.28780377714,37262.69467531048,2001252.3254196618,428287991.3135616,492200.5509464736,95587429.43195125,326207.8077124038,80227.04826072724,2178472.8092344673,421891677.21689045,535070.6533149177,103843175.97250642,500523.2550940704,107495.33415259213,2224340.9596144697,433045374.09498954,455432.4072530704,93034801.03125611,610897.4529554436,113816.80556430195,2156537.7906178823,397083344.42103845,496750.9726751019,73980923.61679626,3309.94287109375,583537728.0,1994426.2246002438,570471072.1531166,412928.8939385356
23,1200,285577.28665776446,324368.50691679673,2937.57335566847,541.1985004965395,1909422.6811845056,819770771.0160869,351779.0253227508,159608456.38389376,213040.448532931,48477.66343943471,2170309.101189471,547394238.8820523,435912.73560104426,124901936.37994717,352179.50336309505,80850.63468908226,2003708.4169904157,455829645.9550331,503763.6016690654,104703641.62056956,458929.0314446419,123830.50597269699,2151446.083643498,397021345.22414184,505298.6438353084,107188276.57300487,594755.9778876473,146678.6573172875,2091516.9694526945,386591385.6269708,443041.63174482796,95341127.25623688,3193.01708984375,542491008.0,2149260.3212563316,523982435.50443304,396182.6789582118
24,1250,278599.7574100269,278599.7574100269,3010.565770903262,564.4403582813248,1956867.7510871203,1335163402.9665284,366886.2328828611,311816438.6734014,125516.79035945532,44016.026521921245,1945941.1429935365,320505831.5056032,577080.9530351036,113152761.59152141,272987.95614495035,51853.43722258835,1997251.8472187438,352887091.14121664,450393.4117544951,67041736.644639045,422585.25640127884,85068.19804642761,2082113.3695005348,365546517.7579415,468579.22045392566,73588336.79833347,568898.2183735466,109509.39226174618,2068183.1917274424,369783841.94280535,479550.1734240042,71181104.97013503,2337.371337890625,588310912.0,2040814.5928186467,511280440.706253,361634.0949137946
25,1300,278599.7574100269,289562.4032365911,2492.7881932909654,688.6146357238478,1620312.3256391273,1409198039.894148,447599.5132205011,441218865.7666851,150864.25649424532,29728.25699393827,2172948.285478213,385728222.02860326,501688.7026712985,76032907.48285958,275141.49133025465,52343.32512934766,1999988.0112684306,355683950.71806264,394901.2107068991,67713260.36714067,437734.4038788176,71969.16005615973,2136273.5960659976,378657725.49628663,441014.74650302285,62243255.97058947,581579.0762863468,127307.75502915913,2111678.685133743,378026399.58612525,543753.1357288175,82750040.76895344,2637.4677734375,617978176.0,2314102.8953887424,572531256.8572367,379962.5988980678
26,1350,278599.7574100269,303646.2737464671,2809.4365417669324,569.040279463841,1826133.7521485055,1095563616.2506676,369876.18165149656,279034242.5871482,148521.1995099651,36794.799006527726,2182296.0292945607,379608230.6380256,438308.18893324805,94650403.66800156,309506.88216984685,58133.78194142201,2128323.6907918113,400230623.1300091,441184.1004415928,75190781.50452554,467259.7210910172,129635.3375063172,2192220.6026691445,404227684.7446585,557801.5159036962,112181748.77049303,590134.1294197395,129483.57560768852,2091952.5435230832,383587184.1228307,500159.4959510915,84164324.14499755,2807.014404296875,951272768.0,2113032.4406660087,529570567.7894031,411297.8880162718
27,1400,278599.7574100269,285810.3537917023,1226.2989231026982,761.6837586074951,797094.3000167537,2870742201.060075,495094.4430948718,692047535.3098611,139520.32315062376,27798.379035658272,1992182.2711677786,356776293.3781185,507702.75404115254,71070098.20724538,309927.3500831437,51260.34425835462,2350935.22316312,400554619.8849237,411495.50092507136,66299335.59481048,397455.95249154366,72657.80053208934,1917391.6745548942,343822694.9344862,439214.03095708066,62854621.0846253,580921.8443100976,122924.08496808294,2088346.822795357,377599198.8015633,543352.9645732604,79900655.22925392,1828.795166015625,726581888.0,2161641.818091294,527647860.5957682,337703.1199111745
28,1450,278599.7574100269,313245.4495771172,2826.6116501047222,568.7487727207233,1837297.5725680697,856835533.1853032,369686.7022684701,322857806.9221447,160818.6534861939,42420.092075941204,2073396.3281252102,411908310.07972836,530753.4450829998,108896473.24997585,317465.55052076676,76707.76855418377,2027962.6426119013,410677253.0343848,565958.1582985435,99209467.18545307,469012.983684174,100056.21098056271,2055279.8380080038,405792825.91361487,497464.5341050864,86562123.39102985,616103.4485443466,114579.63275418537,2085847.3116993338,400467241.55382526,445824.65270456,74476761.29022047,1954.2020263671875,684594624.0,2148103.827349472,559838624.7913512,431707.1215792819
29,1500,278599.7574100269,453292.0604943008,3475.639974911932,713.1131252357538,2259165.9836927564,756926510.3845413,463523.53140324017,136976902.27119058,443051.7756292925,71799.54165937552,2056289.7457696246,1145765747.3988516,494584.68090813135,185362331.3187385,448094.0286539069,75567.21187015806,2053525.5284773405,580468711.7216015,564994.3989549073,97736283.69054982,596522.9331788308,101424.13956617439,2180887.7554714098,516259579.50316304,467493.5429605373,87789050.7508147,775315.9250345622,97257.05565032143,2218327.067456556,503955351.2724656,411820.29739291436,63217086.1727089,1834.3568115234375,518197472.0,2045032.5069090459,533273160.85742193,309599.91823321744
30,1550,278599.7574100269,308605.60053611005,2448.937374545792,772.5630271501586,1591809.2934547646,2269493124.7885265,502165.9676476031,768960342.4692762,151577.09136620996,27801.74726910337,2110193.1297980566,387769858.16275173,416278.8126954509,71300912.20858127,311023.415329239,57839.464180008705,2210910.42590451,402119529.5021061,512074.74551443505,74740520.17720048,464987.0361758144,113662.2240602776,2196517.888395881,402256592.05624044,517577.6002293628,98364844.52696517,612991.5224347413,133495.6491652229,2163371.428396503,398444489.5825818,562325.0309863787,86772171.95739485,2415.420166015625,731994816.0,2206552.40767601,554299478.1156521,429487.1766347358
31,1600,278599.7574100269,331543.6975597455,1612.165269909262,1254.923076430996,1047907.4254410205,2110783447.4551675,815699.9996801472,851000534.508335,165477.8023549253,39543.86251268386,2062504.8209193412,424054771.6600479,523739.6782853483,101613847.24118479,338013.74759726855,60769.31773433241,2177814.5892495415,437240057.2871997,416179.29898921866,78699743.15432353,536408.3521180922,112197.69964382167,2317555.16764941,464114720.11313033,571168.6733804685,97082005.82593794,616206.4204585323,83633.38021804157,1925607.386100664,400534173.29804593,404518.4767099401,54361697.141727015,2061.600341796875,632250624.0,2178781.2794831637,565697553.5964341,464404.6711768386
32,1650,278599.7574100269,353824.96899991843,2902.4949597859945,714.2848807249514,1886621.7238608962,829823135.7477812,464285.17247121857,343335093.885362,176581.26211620923,35846.20921869425,2004775.0728109786,453096956.283711,417928.86190046393,92268179.41583039,362724.41142251436,82118.92574596667,2190635.182019747,469351099.6672489,493794.82680421363,106350670.85738419,543633.3903142918,119150.01494064051,2108613.1477096323,470446067.22314966,461522.7135751138,103140452.03273644,683283.2861867909,133745.56890911708,2021453.123401787,444134136.02141404,479618.82818917424,86934619.7909261,3855.2041015625,569267584.0,2131428.497120442,570690471.4009825,457170.8003082658
33,1700,278599.7574100269,336016.6320151776,2778.3055129326995,823.2044444378909,1805898.5834062542,1575317454.3730187,535082.8888846291,536526033.1259916,167049.16261441816,31357.03391170181,2078127.8733313016,428093439.1774935,479476.17805368005,80281704.32982838,345505.78155693685,59628.90043362224,2192827.552241223,446964688.4717766,502106.4335876612,77100355.31982385,493270.17872935964,101810.78933946835,2123866.5880201054,426792866.036105,584541.5825077142,88059044.02671234,671479.7316622405,143518.75690209554,2214264.416977986,436461825.5804564,487964.77156079013,93287191.98636214,1765.325927734375,463380096.0,2218377.8268866963,548291587.5305595,383951.8335518045
34,1750,278599.7574100269,304651.33894939115,2938.502605636454,645.9593848300755,1910026.6936636954,1163864051.596997,419873.600139549,612996511.5515581,148974.02992155188,29282.07554932793,2138785.758733688,380916120.5198341,456921.7690522028,75116175.16330075,288507.28366371855,64939.59394147027,2121330.934671803,372938137.8281623,528716.2652568738,83991058.42241594,464762.8227627477,147199.48463335566,2080475.4163906088,402100954.58891785,559474.7520794598,127412661.68872121,618074.0557933013,169563.25484010164,2121950.3456609114,401748136.2656459,523264.9680382554,110216115.6460661,1091.0205078125,674214272.0,1982357.6554797227,563219208.2360402,420099.47266756906
35,1800,278599.7574100269,284640.98898536654,794.1614296005739,550.1763893841954,516204.92924037296,2682930425.275159,357614.6530997271,952146767.9339751,144013.60040223895,30090.094599946824,2129093.0066499277,368048082.02587146,532329.0275209653,76852591.40550773,286144.56119898177,56063.933475392136,2057216.4885116287,369930713.07016474,491172.0682786018,72456868.38590297,430592.4311029766,101319.93731104695,2028094.2197157787,372504075.54934114,444935.9675078426,87676902.45195122,561660.190793035,92705.2121007598,2025751.1616206053,365079124.0154726,412701.9903179522,60258387.86549386,1185.305419921875,514234688.0,2143657.9819538267,573666174.9448354,420883.68133197835
36,1850,278599.7574100269,346183.2308543092,2615.755134916669,726.378012425014,1700240.8376958354,941077037.5421865,472145.7080762592,304074077.59162146,181465.9696490676,43891.48191102769,2167804.254229216,465308108.3248883,467317.42886864295,112960088.53807144,341699.40399539296,62377.2387472774,2067619.0075741624,442141606.1864366,413813.14218496095,80755180.21153098,551656.1004714905,113171.72793788582,2215904.9706314923,477363318.7517481,419105.4182276454,97969299.72848748,653478.9250206782,131980.31927094443,1999440.1760414676,424761301.2634408,402165.2530713431,85787207.52611387,1557.0743408203125,517074656.0,2028463.0259462188,590637180.5230317,451922.9871760246
37,1900,278599.7574100269,383563.2786049802,2882.588117760118,509.0180669906062,1873682.2765440764,1158325446.39666,330861.7435438941,478173248.18473244,206000.70392756662,44234.9305823665,2216924.5944064776,528951056.4284538,458742.93772731523,113991181.99621114,381046.6292066013,66297.8550368091,2177918.686753209,493182699.28182834,677580.5845374602,85726970.4390943,567616.5507917713,106293.61731303789,2261886.847916062,491180381.7368964,505715.9905556045,92017285.90599646,760269.920981202,145276.04500334285,2017860.3355898792,494175448.6377814,493013.9203724531,94429429.2521728,1193.2293701171875,344247360.0,2096888.9293176336,620731873.0127853,409358.7418024937
38,1950,278599.7574100269,318943.9338467441,2965.3226970225264,612.4235848213411,1927459.7530646424,757884121.3411553,398075.33013387176,355042692.3104642,156340.9119281492,30593.725319199286,1956868.1893647595,400615766.4450936,490344.49473833863,78536331.98542427,334983.50577978394,61941.530146956866,2241667.859132982,433236889.6545861,497497.4096135037,80113730.47857703,478289.53538488783,99557.71776693646,2156180.919934712,413798870.360258,483279.99769461405,86156193.69975,622140.3934438772,124195.71517525747,2093851.424550269,404391255.7385203,539372.2139650494,80727214.86391741,1473.9075927734375,613681600.0,1930857.186153586,540798658.4014125,454064.92517596553
39,2000,278599.7574100269,293154.71393004793,2802.241770491947,673.8004703595932,1821457.150819765,726033169.6307384,437970.30573373556,337435435.83254606,152840.4000548188,35697.98076227904,2105093.8009008327,391069758.73982644,460769.2665939792,91750102.83470964,276361.50024381676,64630.19932187151,2015098.8564785959,357254851.4604832,502616.51901908196,83604599.16584872,441631.6771966135,103269.11622158148,2161827.0425732564,382026844.55620724,538658.6941732473,89344614.41306181,592137.7503844986,128683.21726456139,2147626.2934239088,384889537.74992406,486356.3288214404,83644091.22196487,1152.4854736328125,489823456.0,2209349.0755486544,607738537.970721,467823.69845318235
40,2050,278599.7574100269,341110.2011756678,1871.516206525609,1262.1805950475868,1216485.5342416454,2362016544.6461277,820417.3867809315,919489306.7517034,189530.99571303543,40194.95199071065,2150148.530275814,486330143.2630648,458858.14541031834,103350853.06402786,321397.31966306333,58260.805519160174,1934830.5960324397,415881684.9659501,363717.3071088381,75508711.76044852,516583.0060893607,150924.57729186138,2036373.2045303488,447026480.8759357,569323.8213450683,130651510.09612064,676168.1682063541,145034.27913807967,2024562.770696953,439509309.33413005,495349.74468811613,94272281.43975186,1276.02490234375,446732160.0,2185927.723381325,567599415.160668,437980.6598901788
41,2100,278599.7574100269,409391.7923424679,2534.2355196131375,1343.6914337492258,1647253.0877485392,1574490641.695035,873399.4319369965,780775241.6917076,211800.66246821277,35286.34260378031,2178702.125822475,544145616.0398858,455986.197674473,90683525.67307118,419889.6944480968,67374.39722527651,2194812.343867575,543661790.4386581,510263.16454115504,87182463.7147683,617091.567730822,99963.34176367495,2188718.351522346,534083119.2495382,509888.7806539533,86505031.2815583,795642.8015455949,116568.22327664337,2202265.600624832,517167821.0046368,436866.2699234439,75769345.12981817,989.3203125,358470016.0,2255951.5280358903,645862740.3981719,529019.1396347071
