,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
0,50,282689.52290423133,282689.52290423133,3122.73481097559,750.797575401674,2029777.6271341334,359520895.40997916,488018.4240110881,66104269.653461345,172546.91268081713,33845.87149415721,2304390.493258117,441708801.49035,517327.34828706045,86657735.04867016,277958.3123460604,55012.23142397224,2033643.1089400926,359312162.9409384,447470.9041265733,71159195.51443338,374394.6984928449,87922.31488554523,1784095.5122374662,323880706.85638654,494857.1744236755,76073407.79765196,585424.9561904587,114210.71368692176,2229548.2827771744,380526221.5237981,499793.72146330605,74236963.89649911,14953.810546875,769371584.0,2122587.954356824,564163109.882994,438720.2445193173
1,100,282689.52290423133,297447.2224486888,3565.0589900436285,684.6612717132818,2317288.343528358,451980615.7164114,445029.8266136332,57970542.90415158,137512.64387839485,27829.310232409014,2020291.5586148263,351471999.4079822,537706.8195498749,70992779.47008897,306236.63063367485,55406.68375667684,2291411.3156612595,395816208.5081161,492961.10917144094,71626508.79062459,457409.5344877978,114189.26450497156,2249928.6196859092,395671620.3495294,556305.8722952533,98790149.68738204,582512.2442535328,123629.25697861626,2049999.3841580295,378632958.76479626,545158.1873937949,80359017.03610057,11960.7099609375,733396608.0,2071644.1788549211,483967324.21679634,371630.7000178839
2,150,282689.52290423133,292378.4327615998,3393.2899080351986,862.3595387762637,2205638.4402228785,625453269.8915925,560533.7002045715,228834710.26463276,140812.87735583103,27269.743903547555,1981461.8519812613,360169095.56921697,472275.66628777725,69716145.4236988,302725.11560126516,44529.28052046549,2176145.2030342426,391366505.07861054,430052.27876788,57503006.82670774,442367.14041653386,85790.84873030685,2179615.4316076445,382658316.5504601,498581.08694490924,74203658.62325549,572593.7405263336,110782.29767308076,2162717.3551009796,372185931.3421168,517703.43467864505,72008493.4875025,11054.443359375,596008192.0,2022421.3469808563,494436121.18800837,421083.0625701493
3,200,278495.61480786465,278495.61480786465,3066.5201963073587,668.4202282915437,1993238.127599784,410922813.77056974,434473.14838950336,110638287.32101935,175621.24642621924,33480.444965901814,2199032.20750573,450018144.085653,492799.3914971752,85848186.21854061,272879.1576016752,41431.88871147047,1988603.2340641445,352754301.64811355,427369.92623543256,53537865.60126321,398846.6738403075,68211.90384860558,1953951.0324378214,345015800.3174539,406976.17782657454,59013110.88222284,542064.4759748138,104295.80207753406,1995277.354281035,352341909.3836289,519582.4930013102,67792271.35039711,13687.1669921875,703569792.0,1973457.3092806593,475716106.9347834,362199.09138955286
4,250,278495.61480786465,289566.9119632135,3259.8732852344915,771.5631724751472,2118917.635402419,388518252.96139663,501516.0621088458,106004428.79288903,162306.4284021549,26693.882586968964,2129356.4025023407,415608644.63809574,459930.52242238616,68136048.50009823,293804.73078342696,72870.23568449418,2085681.5555084862,379860468.4629466,532092.1245272306,94247463.41906874,421529.10930848925,88843.7538759776,2054003.578378729,364640560.2078977,485412.74399378523,76858091.24549925,566934.4180367619,108057.84958588879,2055663.7535317785,368507371.72389525,463358.1114448356,70237602.23082772,7492.32763671875,632810560.0,2141401.766144968,534334967.1161279,424544.33880912274
5,300,278495.61480786465,279016.85205440724,3233.9803613775057,802.3685853871071,2102087.234895379,959050957.5848887,521539.5805016197,262364149.09789866,147459.04017039595,29919.441692328688,2194502.8898204314,376809995.77356815,571149.2091488119,76224977.60400951,283090.4805334085,53702.081865791755,2065828.2657165714,365951796.4277145,454014.53683204885,69440732.02646787,396844.49351647834,70381.18453444546,2082308.017607136,343237791.7084122,518538.5207017507,60849685.246209905,564456.2656903759,103509.79520168847,2067655.159386431,366896572.6987444,491785.1245162503,67281366.8810975,6824.29248046875,497062080.0,2095142.282654705,462992139.2334117,369933.44755173696
6,350,278495.61480786465,290040.04990969575,2693.7993344587976,646.7690792676558,1750969.567398219,966973873.2974097,420399.9015239763,303022123.80912083,137922.07818019125,26062.627603055007,2131935.3029568675,352201597.35962677,401619.05568636575,66965754.914197266,276220.14755670616,69656.08212664221,2068269.2807878912,357017922.5429302,526982.6579682876,90111362.59996207,437080.84327430744,92152.84552728797,2168536.5588594913,378080551.98477995,591295.9814433487,79681905.24661295,596283.3812028151,135164.1420803607,2205857.5038779257,387584197.78182983,589599.5840110347,87856692.35223444,6731.8359375,621633920.0,2216490.602373928,569134978.1626498,403846.243559943
7,400,278495.61480786465,311831.63281301764,2984.5788231143206,693.2074420658022,1939976.235024308,553193709.1792934,450584.8373427715,206834419.3285997,164069.14200053603,39713.47499345893,2162471.311446185,420092355.26705515,570871.2863550372,101657971.6649582,344138.78973739163,64679.49661934404,2152007.503788201,445228419.15482074,540401.7484858445,83595194.96820131,434410.53370675753,93381.51392257042,2168364.667649136,375766340.9899736,530490.3335407447,80771254.11674814,613555.1197972886,108055.98150961315,2285861.2553546443,398810827.8682377,437471.72225326963,70236387.98124856,6817.4013671875,700372544.0,2137224.7533125402,514655029.03458285,442409.86318062514
8,450,278495.61480786465,292440.26896273874,3400.032597174231,656.2593443581194,2210021.1881632493,728371519.2318505,426568.5738327776,166445928.85965928,143227.8918838171,26621.2788632925,2113098.220021291,366053224.23786044,494378.64396134915,67875169.30734679,296953.7594296087,49725.37348336549,2191550.8583122166,383848336.4001791,471014.77883638506,64252989.8069573,453217.55682833435,117083.84922506887,2224617.6225693743,392047010.04370004,605611.447272585,101286518.15799911,565402.1040747593,111450.0762736955,2093463.3030417415,367511367.6485935,439746.0345183185,72442549.57790211,4751.86474609375,701046784.0,2226968.4932619864,640709642.1881342,458301.0181163788
9,500,278495.61480786465,289402.66368031857,2911.327642812248,636.7634206242326,1892362.967827962,996028443.8784488,413896.22340575117,257736552.82498115,153528.71703816674,35152.540872429556,2237786.357332749,392461305.22723514,538845.817931665,90022737.76439412,297437.42520399333,60669.96624633498,2251152.1887282045,384417500.57646304,528341.3477853388,78419439.58484522,428528.8545386574,98163.84291124518,2048149.4473799432,370708957.4510431,547525.9932457884,84919133.5441806,564606.9939779631,119955.82572610516,2063562.7738595072,366994546.0856759,489584.6991687123,77971286.72196834,6153.4990234375,562510784.0,2272717.466042144,525657575.70790476,399612.1965577446
10,550,278495.61480786465,296018.7405991217,3045.135434230147,707.6137244022126,1979338.032249596,804162277.79079,459948.9208614382,186355407.80809188,147900.30597398116,28201.370157544825,2127084.8040831047,378159541.1201017,471827.2814966414,72033742.94049801,300559.3274356814,66252.27368549557,2165682.713820319,388561442.9525657,519868.3771456878,85662869.72154611,450689.2043554961,92475.65638656521,2167422.0927521284,389874836.4105127,553542.4879812885,79980242.70399508,577899.7297962198,112883.17910173985,2120915.7920775916,375634824.3675429,508932.7154125047,73374066.41613089,6903.1259765625,645415616.0,2120795.91215985,514513376.762975,359188.1804902345
11,600,278495.61480786465,290080.6313580017,3185.007015612804,685.5447210180292,2070254.5601483227,831596318.075895,445604.0686617191,253850651.60512617,147264.63415690654,30238.612690482736,2113676.2455378645,376547020.07134354,589984.7676793886,77179129.25867297,295690.89089371206,59872.73369963429,2185456.712117322,382212701.44970834,481663.6524819955,77441548.29016896,438962.5004412886,83538.9385913248,2173804.471739447,379709565.5585369,531077.6287743534,72243549.24246906,565300.1242824885,120504.28138586732,1994872.2965108869,367445080.78361756,548078.7510839748,78327782.9008138,6050.3671875,731803520.0,2041414.0111939886,523743766.36376524,383264.6551959857
12,650,278495.61480786465,283931.1681362043,3274.533493655244,705.8934061392761,2128446.7708759084,636994419.8988723,458830.71399052936,253326370.44311422,145113.99394651677,32583.287098031855,2164003.6991453827,370804373.1635075,441607.0002364734,83783581.4321965,281190.2014948997,62437.21129079779,2025330.8414801965,363521931.1018894,490696.9083859383,80731025.13993658,426118.50701631326,94140.13640993941,2137450.2111835596,368590222.67707694,528036.3399155297,81439788.7448495,563958.6047296367,122387.62870026001,1986246.5075593512,366573093.0742638,465572.04549914435,79551958.65516903,7336.1904296875,671247680.0,2074844.24199399,540667372.3077075,349710.0080956414
13,700,278495.61480786465,280605.28757246444,2996.4096972919765,790.8293583927289,1947666.3032397847,654401011.5539664,514039.08295527386,172062843.97791404,149334.43313295548,26824.404637021697,2153848.3481305526,381807981.1012927,421915.96260450204,68710476.70440869,268432.32622341544,52275.532103067526,1968561.164373997,346993462.92606604,455706.6338252507,67561843.01224267,420880.50639319856,80415.92933800379,2049716.9626099623,364079866.55323535,543157.6502378696,69528870.12370858,561382.7624154608,113702.64992005502,2061400.7236298502,364898795.5700495,512720.40691079496,73906722.44803576,4725.99560546875,621357120.0,2074569.1289188424,501715461.19717264,349559.3805236885
14,750,278495.61480786465,284091.5986993454,2825.992340556274,902.4281786403128,1836895.0213615783,683143403.9313753,586578.3161162033,257382716.02198038,144470.00553062223,26307.903439749058,2061042.9389865408,369438885.5626582,486026.2048551351,67247658.06736325,280701.73513214145,45986.60016938596,2127464.960962377,362784790.7108215,432795.9812356929,59498874.05638233,444790.4758043489,104446.69439507852,2219333.06618931,384745301.34170604,600040.2314865167,90349508.84125681,547669.7846890584,90432.07173061391,2013672.9990707056,355985360.04788804,403622.75906084996,58780846.62489902,4730.83447265625,517551968.0,2073782.1968517504,550211871.9202707,383097.3023713763
15,800,278495.61480786465,322957.18501953594,2240.068558048296,585.1558628622277,1456044.5627313922,2289544776.1326203,380351.310860448,706803776.3738805,214577.7775076968,82361.26551722291,2071797.8545783465,551686827.9562767,514852.5465344824,212827115.90940413,328333.6636490623,73416.51850804486,2192157.4658990097,424641605.27788186,535501.4291425877,94973610.2420205,440091.2148406621,107141.67575763569,2163486.7059695986,380691223.9599173,603898.1918128334,92676949.89060694,629543.2005422104,109243.74644950037,2287621.09559902,409203080.3524367,478414.5008528062,71008435.19217521,5142.78369140625,708512832.0,2110980.5999784716,463903401.1227286,379824.88002859236
16,850,278495.61480786465,398068.77903516975,2979.2221819963293,766.8113328817985,1936494.418297615,714073748.4801561,498427.3663731692,213885967.86360294,610883.9671027754,229302.07236144668,1803433.7674236053,1582888013.164945,555376.2594930024,596993580.124203,305317.1501721094,52061.78817456365,2258393.5021981946,394653901.7215441,470585.1204377451,67284004.20731913,432290.63711512584,85352.55886267444,2169133.171669924,373928841.109219,518588.44171655376,73820757.69476815,638872.9186038416,132829.0902387009,2426746.0758645427,415267397.09249717,501003.119015606,86338908.65515561,5400.341796875,769510848.0,2201933.1800328307,568569442.3082137,396713.5564761636
17,900,278495.61480786465,374938.38111280947,3008.3315166103325,796.3754249279121,1955415.4857967158,796357270.610079,517644.02620314294,257520496.412372,537691.9206391565,380495.88415529917,1749848.3794416343,1392749448.5234818,924906.9244474913,990345923.6833992,293473.3403381239,75334.16576002794,2132972.0108251944,379382370.4287358,638754.6878910832,97350313.00660934,467382.5806514375,86101.76758681315,2328654.4888428985,404288685.0682981,468026.1317909413,74502003.29328638,573135.7324187193,103921.16937897357,2073554.463211211,372538226.07216746,555100.1532700703,67548760.09633282,6702.25830078125,862242368.0,2098638.4390112013,792197455.581343,389840.00489959837
18,950,278495.61480786465,304978.8359073873,2595.64473934703,808.317202178977,1687169.0805755698,1594762811.8700273,525406.181416335,418694779.1272742,233546.339709262,39391.31314274208,2200502.4958387096,600618975.7565651,576951.4553769149,102241334.55478945,302931.2255547093,81737.41108607016,2090369.575553183,391720223.6455689,582191.3310615824,105913940.47194934,423106.61347760016,109506.40488011949,2140633.2101410115,365978853.94387317,573437.5374292732,94742560.27129947,562714.356056018,123099.064635416,2088760.3631404513,365764331.43641174,476102.56109753065,80014392.01302035,4190.07373046875,656327744.0,1994549.5005088495,613407055.1549575,372585.32016573125
19,1000,278495.61480786465,291176.999407186,2789.3710558223092,700.2989371159232,1813091.1862845016,1017714119.2251734,455194.30912535015,176613505.8839534,148207.98608487393,27379.460804410526,2150747.1476172046,378888522.3778207,541828.1559325797,69766785.43220821,287720.42623416724,62815.87267737623,2199644.604558216,371836909.4998592,644168.4673511755,81081636.28366171,431589.0782957725,83981.72402623689,2090036.608626735,373347188.9867937,466701.7970648212,72655494.91175711,585578.1353652941,122654.2012506747,2147579.090231149,380625787.98744106,549512.7505213011,79725230.81293854,3923.01611328125,752499584.0,2115879.7640885054,703172053.3194066,409338.3552719696
20,1050,278495.61480786465,291004.28443920857,2599.2395616016793,873.9227061759368,1689505.7150410914,1664749352.0898125,568049.759014359,608828771.9472314,142197.391078924,38900.55811712209,2085583.175150972,363456467.27974945,663047.8713251138,99294020.43956906,274973.641409808,47437.43054639988,2059750.5194157274,355405983.3133346,426235.26697222877,61327586.86558445,439676.8039472586,87535.15350591819,2150966.4756632433,380336241.2624032,495848.8968757294,75723232.31009626,595574.3461984504,122114.6670569755,2232004.523949835,387123325.0289928,555279.7355624186,79374533.58703408,2935.4912109375,648294400.0,2170636.547262874,528084069.2650481,432650.9826958095
21,1100,278495.61480786465,284225.46122344193,873.8817563806712,439.0526572247782,568023.1416474362,2709795267.453496,285384.2271961058,774874506.8344914,147997.3205513332,22848.316750838534,2160798.3872739943,378310638.27164423,505962.72767378384,58123687.55743191,281836.99702623236,70524.10080520128,2058195.0042873067,364329901.12981486,579666.3618345796,91149455.27315804,427611.3413185264,102743.19114198413,2114477.066761234,369891670.1204691,572266.6176718693,88873911.3439322,562807.765464737,109534.32908231756,2030769.9039976536,365825047.55207914,465971.39742721396,71197313.90350638,3729.963134765625,629725568.0,2058640.5265822178,675987358.4615349,379911.33481528
22,1150,278495.61480786465,286196.75911913475,2411.6319696740825,922.8903801794473,1567560.780288153,2837190916.9469495,599878.7471166408,479304123.9288817,141262.31908722137,33151.0877577755,2026178.6009942868,361203493.8237927,509435.07701883535,84978075.63421117,287601.27447735047,62383.9883035305,2147338.0326461988,371734318.78790957,463572.45954841527,80676986.52748229,419940.44037457753,98474.53525532821,2034859.2319704753,363270095.24731046,529327.1488569832,85179076.71353805,579768.1296868505,99343.80906827042,2159166.3399618766,376849284.2964527,469161.43172330235,64573475.89437577,4007.157470703125,579160960.0,1882416.2293344343,731915929.9860508,409984.4452758484
