,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
0,50,290472.3353682171,290472.3353682171,3526.4083641786974,817.1656044861893,2292165.4367161538,403409694.87857693,531157.6429160228,90084612.5140562,153937.2752759749,29847.93973467232,2205555.9865091406,393620247.75800747,542155.1689180541,76067931.89717767,286443.4196210849,51569.64076567203,2090127.0348877243,370286318.4725226,432371.44007157313,66688005.24114759,451112.26560738514,77601.37851087192,2236735.122906126,390218385.1520984,476114.7908614181,67124369.4129617,557342.3079724617,101646.07539902988,2067773.274030225,362272500.1821002,451318.939704475,66069949.00936946,19721.265625,819978688.0,2079407.8587101796,518437018.4521575,372869.855144869
1,100,290472.3353682171,303383.66834618786,3244.771560129615,698.7284746747611,2109101.5140842497,387722402.86697567,454173.50853859464,61795679.654150724,146590.7085396322,28135.021562803755,2131409.061850567,374741615.01749194,510388.4733473562,71913588.41888021,298945.43848536233,61405.002453052046,2084055.2119527196,386545014.8190183,490565.30234324967,79387533.72176735,472024.48285925196,108810.37061438207,2196391.460774433,408355754.6577602,566868.4445952924,94123705.09613775,596112.9402865631,121704.70507991417,2252297.3869338827,387473411.1862661,493911.7424928193,79108058.30194417,10186.126953125,631547136.0,2091110.1291910699,509104734.15092355,378650.79172914976
2,150,290472.3353682171,294290.8955666431,3454.859932656992,1025.4095125887352,2245658.956227045,398437714.13117963,666516.1831826776,90146219.99410874,143625.36463772014,29632.436287494093,2141703.892739263,367000836.3798546,547580.238979745,75576944.62752287,305248.56545298145,71514.92629454739,2257642.840125123,394565492.2487507,627292.3671819207,92396150.63863654,426567.2717066198,81534.98639530582,2139047.876295555,368978619.5203053,512498.6835925776,70527313.87176928,592558.4161032372,108133.76638539233,2211382.3539093826,385162970.467104,497888.92130756774,70286948.15050499,11196.67578125,800029632.0,2200913.3283450995,541702823.3944248,424483.0715580847
3,200,286541.68618403637,286541.68618403637,3373.643335752464,752.5658511808352,2192868.168239101,396180771.14281774,489167.80326754274,77065904.15242368,150024.88024290028,24651.370354615323,2118955.6505349106,383707821.6799358,422012.7072565407,62975165.24826539,306281.0490280483,66702.11845370772,2209816.8002740536,395955546.93618864,607910.6554156706,86133480.67516504,402953.1997985953,88322.57407786458,1888703.4398223595,348596538.6788419,513430.1973644505,76393535.06855907,570075.6585148853,128116.95220266569,2086470.1875071786,370549178.0346755,601045.5490913248,83276018.93173273,13143.5263671875,807829888.0,2061655.5964113588,501823269.8049519,335552.2580700536
4,250,286541.68618403637,298864.2106857701,3256.4909401198693,738.8183714736864,2116719.1110779145,498318191.07977265,480231.94145789585,76839800.63244711,155537.28383445318,33420.272155979816,2246613.266531575,397657098.16998345,578735.390280159,85299451.89523035,291594.9312583724,56083.81127172666,2116844.326653048,376956566.3092311,530864.7848509687,72432467.27379878,446211.3497102086,75505.6160528626,2186035.105689118,385987824.71361774,431996.52241240116,65326845.33866668,597720.9976856963,115018.40293278157,2143237.523725357,388518648.49570274,472156.434011576,74761961.906308,6587.7021484375,558840512.0,2102208.2800353514,473480545.1780267,470730.36318807944
5,300,286541.68618403637,287953.43865860224,3456.7583684948686,638.1538125948874,2246892.9395216643,498803292.3077778,414799.9781866766,90502430.47517717,146255.28284535324,31887.618224273927,2134465.4472051337,373860339.05630296,553478.4332815701,81427977.4140409,294940.2268193985,73551.52461559817,2148122.523140948,381274172.3420772,626776.4910297423,95049127.0481881,457692.0498758689,95157.27835044959,2192902.0699146674,395935475.86911476,478186.6876584434,82337547.08424327,537422.8753838958,94187.12749066854,2048250.6223588597,349324868.9995323,450483.56826257944,61221632.86893458,8407.201171875,672610048.0,1849533.7888336116,468856260.62642837,323167.01205503795
6,350,286541.68618403637,290191.9533584436,3270.8849946958358,866.8424858113274,2126075.246552293,376007199.09786606,563447.6157773627,81352521.37111051,174189.17897773703,24776.82979324805,2271342.2754051224,446077838.5159009,354452.30273598386,63759289.81246357,300808.3584122764,59261.23863134433,2129841.8588149906,388921024.0771443,519202.19427999627,76564692.08706799,428670.16034378303,79417.9788523403,2173438.1691281428,370789659.57490253,503093.8263510283,68689581.1207637,544021.1840637258,101647.71997582704,2113905.495769377,353613769.64142185,505016.9673486132,66071017.984287575,6670.283203125,606557376.0,2141852.519315524,505841297.5666248,374634.44975016295
7,400,285607.1392656224,285607.1392656224,3229.746455675706,673.981065106566,2099335.1961892094,377568308.38543355,438087.692319268,61851584.09915009,151553.37607119686,37377.87301388686,2230276.750657252,387347947.5331401,701804.9074453368,95224899.94976129,277998.8883294717,61172.32725248975,2164569.553183763,359233985.27512944,588597.0019606712,79021100.35464412,417553.3245499635,77418.38384766644,2067594.2895589923,361190349.846782,477754.88937135274,66964578.298393264,577700.3609218043,118109.50791306706,2055076.311387142,375505234.59917283,482345.0644446718,76771180.14349356,6023.57763671875,713078784.0,2201616.929456932,512880102.26170266,416240.5465075639
8,450,285607.1392656224,308726.5822476096,3138.4249147207056,760.0657272919998,2039976.1945684585,614005801.4325256,494042.7227397998,122279565.44333465,205436.41298610935,34758.932496379864,1986876.4046219802,528174044.55001855,499990.10515095445,89045446.85973437,341411.08153896505,84894.48118261,2260136.264470178,441574269.7361844,593548.3278074489,109815555.99222897,447247.4410498989,93284.31399958649,2111363.8039887804,386910660.9752493,418649.80240249174,80725468.97204627,546399.5507483544,120587.51404783696,2077094.073161185,355159707.9864305,479109.8666370107,78381884.13109404,4600.794921875,559383424.0,2073371.186567125,472862987.0232283,389996.4397429971
9,500,285607.1392656224,295312.31184501096,3260.2659094242063,785.8375956499166,2119172.8411257337,559842009.9664432,510794.43717244576,101653274.992009,154123.15874377682,32303.24573825926,2163521.823050278,394229647.2646688,538157.9416786267,83134990.50889125,281127.3411371614,71786.03138140097,2046041.5400101065,363419501.9382997,572466.4981024718,92797476.11587068,436623.2612755923,84652.38651771193,2120869.4296095003,377699869.96231,500985.82703087584,73213954.30251884,601427.5321591,81443.39593317732,2205040.2434181687,390927895.90341496,410754.71886582504,52938207.35656528,5907.76611328125,689388544.0,2234694.993803517,504449788.00646913,381264.5823064047
