,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
18,950,276262.30038925,283199.1365299515,2854.714950682569,748.9635345106464,1855564.7179436698,529152351.1257698,486826.29743192,225318693.74269235,141596.3466452449,30106.42997771256,2067867.5278668872,361946898.6940361,520757.9319175254,76877949.45408201,297526.0660988018,48023.39171991206,2155395.3791754027,384628490.549267,380051.2524549527,62127154.905864194,429865.48879128875,88957.89178732163,1998976.7935470515,371883764.68793464,464676.9393003083,76965580.60567275,544153.0661637392,115389.74126865546,1986792.419076583,353699493.00643045,440001.27342724195,75003331.82462606,3328.101806640625,627165696.0,2079901.9650980018,685255628.1468757,437681.48855941417
19,1000,276262.30038925,283140.6219717184,3294.193254998588,753.4327071979508,2141225.615749083,508891511.38208187,489731.25967866805,213991471.08318448,154649.13597230162,29753.675065125895,2160388.4335227995,395606588.2274158,488155.3102034745,76287900.79486363,289890.6760447245,60962.472855191234,2118521.4260677393,374739357.4320742,507474.2830626771,78803245.56445317,420371.17157119326,56346.993844247605,2115476.5392408906,363616523.1819538,320269.86076934414,48753489.42424568,547497.9330153741,117691.55617372556,2057466.898541546,355873656.4599931,479892.2769705878,76499511.5129216,2464.9326171875,688620864.0,1923122.6233247458,579477203.756665,399615.6816190073
20,1050,276262.30038925,280048.29806247103,3003.6801419144244,1280.3076371339548,1952392.092244376,827382554.7603866,832199.9641370707,675495605.6343693,138713.69949833714,28309.057071124957,2092088.5223282764,354379353.1286918,459897.8202523951,72539171.4182976,270896.96189320675,47928.938154345706,1933775.636400837,350232274.82476795,392318.4009851093,62015066.19912698,410721.9925716032,67103.33397267641,2077884.5221480166,355266432.0546735,473933.0462786605,58023207.125341,576905.1562072935,122759.19853679881,2141769.1929560383,374988351.53474075,541679.5040770844,79793479.04891922,3744.705810546875,626514816.0,2177071.4306134386,581211278.0315458,445150.4795931043
21,1100,276262.30038925,312955.2117106464,3030.885306359673,742.5971398350083,1970075.449133787,970093253.4116672,482688.14089275524,477746132.8413974,249287.38861649044,199249.63324218636,2139989.171050281,641727242.889724,487880.1968045191,518768231.2085605,274864.08586669253,52979.34562766827,2143643.736795067,355179667.8899053,548444.4743660091,68479458.44391274,444077.46527683624,100707.29003763184,2149518.8246721867,384150630.29836744,555037.0869394677,87114133.50455643,593516.233486853,137431.40638993998,2250837.6509831417,385785551.7664546,566251.7950298584,89330414.153461,2699.06787109375,685904512.0,1947478.1652465828,546117927.3419106,363243.0095751083
22,1150,276262.30038925,300317.83053324546,2927.4903223977885,737.5333716103911,1902868.7095585624,1691310893.1902897,479396.69154675415,797736905.1973444,164865.3227209743,50708.91487547789,2117671.3288102057,422296825.0881027,511022.2035898044,130605565.74906158,311305.27526360296,58660.92957849507,2231792.012076909,402465065.830607,449481.7399273451,75856568.63104768,445484.3023342295,96094.11271764216,2133275.130504231,385375303.64616424,483354.361560148,83147234.67570755,577006.7620250228,111515.09520327255,2078367.6790282815,375054395.3162647,486809.96855451586,72484811.88212715,2935.72265625,547990912.0,2035888.3816592463,604351109.2461907,408711.7403272516
23,1200,276262.30038925,294683.1958167501,3300.9798380548327,830.7701318876075,2145636.8947356413,727445997.1445478,540000.5857269446,307331727.2006894,143804.21873090137,28927.079200630884,2050369.6607000637,367739859.71824336,462158.7544828134,74006796.15999745,266636.60712805024,51423.90779506682,1985450.0876742348,344642139.1787911,446557.61758104316,66484716.158226,435131.1718214497,96376.75273067382,2069675.2120044893,376423790.50792146,490451.4662076805,83376799.84834163,624543.0015652946,132082.7345735926,2392886.0728609352,405952951.0174415,524141.74605180934,85853777.47283518,3735.339599609375,679893696.0,2127704.5342417997,561887671.0818601,319836.22633071186
24,1250,276262.30038925,285574.65281489294,1796.494027399939,928.8693122081067,1167721.1178099604,2525638679.616015,603765.0529352694,505473687.34610295,142444.00912942964,37295.85351948157,2026638.195551304,364274509.14986306,557117.6850965136,95433779.48716788,287439.7059605278,72631.370333384,2050882.7320011028,371620735.01668507,585858.0450138957,93860822.01754873,440498.89004813356,79304.21764329437,2079290.6517535301,381072607.8244647,401464.9948075947,68607542.7887199,555694.1649089738,135603.06187801308,2060041.9030330554,361201207.190833,574524.3808297231,88141990.2207085,2348.182373046875,745263552.0,2143753.8199018408,552719266.8900764,368959.44151525805
25,1300,276262.30038925,1328166.204785904,3214.4659516253178,713.598538617408,2089402.8685564564,750355720.2446698,463839.0501013152,213902949.34071034,181723.20183099617,110991.67078315682,1887758.7474768008,466817048.5181596,603064.0223090687,287251374.48466235,1509183.8770196773,288738.3736151816,1593780.1814814098,1960345259.9441,479066.5137988348,375095892.75872463,3160107.9231386115,461242.72333985794,1011092.2957477493,2738423169.288214,839836.9582572564,399681667.17048365,1786601.5559886098,178674.52015815274,2179747.093255901,1161291011.3925965,466936.02513087314,116138438.10279933,2902.21044921875,581913344.0,1982434.9736665792,489126941.5233566,366802.865546061
26,1350,276262.30038925,284647.00320530415,2778.6956860413543,775.5186481635478,1806152.1959268798,920867711.0200341,504087.121306306,213528221.9215631,153636.69732464163,25733.212464968634,2234663.8262340697,392751421.56536615,481846.17940183077,65676175.408420734,286654.24053826724,55283.856203173236,2206421.510325907,370444091.1894216,493914.0412143489,71468229.87381011,411654.9560593687,72421.02619120252,2076540.1002110203,356075448.5513825,496233.9535868892,62619246.53874711,568510.4264182018,97655.08387866578,2026368.7998738629,369531777.17183125,410528.8879185256,63475804.52113277,2545.759521484375,731181184.0,2031639.4167840546,560070233.8437307,427342.8785552676
27,1400,276262.30038925,296021.3509774762,3415.9796686712275,704.5879476113712,2220386.7846362973,447211779.1079448,457982.1659473912,116243597.49961296,146408.34651314057,30731.97510658662,2111585.4925234565,374326944.45659506,502765.43448890373,78649103.32876046,289405.3533975165,55046.806262826496,2136984.2694422463,374089975.14732915,519078.2158521052,71101673.13206364,422734.81527946744,76826.68693912454,2075765.2555425386,365678251.4903575,469688.33603608975,66449927.9271251,618142.2600285854,93116.53843705158,2236002.8635190204,401792469.01858044,390983.4380958124,60525749.98408349,1817.9765625,516746944.0,2177315.4696449707,509837378.69461113,365012.7455821439
28,1450,276262.30038925,296939.9784406038,1618.942179493515,1163.4529919779573,1052312.4166707846,2218340496.666722,756244.4447856721,1085698631.8058126,155247.30022803598,31363.663659691618,2256166.0959162037,396874482.30514497,525489.6402117657,80214286.34337029,300310.79975617613,63654.057413127164,2247672.2649442973,388156367.4180845,504159.7385428925,82308008.75164124,438054.1915877083,103060.39747470009,2097645.8324148436,378947750.765209,543909.3379272025,89149296.88700947,589468.6584516052,104907.0383434544,2202657.1823413614,383154627.9935434,481395.1943541237,68189574.92324537,2844.765625,502948320.0,2198912.5862148018,545884655.0241296,412595.83836507495
29,1500,276262.30038925,279986.0687222322,787.3825502827818,153.85845962981074,511798.65768380836,2930351600.67716,100007.99875937702,618880853.013109,144444.5266516483,33527.55421733515,2088793.7686587772,369289387.9883093,527187.418984769,85797198.28667952,277478.6189225415,58162.11817169488,2037738.492120237,358684466.1071837,537867.2084982214,75153384.20035972,418526.75384086714,58904.61533144745,2099275.5784880025,362023428.1359222,382245.5884846881,50938658.74590926,558693.0616458212,118857.6703747936,2051089.3759835411,363150490.0697838,466365.9445565754,77257485.74361584,1947.55517578125,461678880.0,2091042.8841968465,548565047.4724147,457214.11140729196
30,1550,276262.30038925,280465.56892192987,2962.1464376264053,695.6219175681761,1925395.184457163,1038998570.3325658,452154.2464193145,137104580.164205,148543.50223212258,33901.85416373953,2154705.88372965,379748988.15232974,546999.0336606769,86692648.48768537,291395.21473069943,50995.01635281613,2193761.490437721,376620017.6594716,479143.03755359014,65900597.93126904,419058.50560777035,86945.16083047401,2120544.778182409,362477189.93400675,539436.2900937389,75200165.78791972,540368.4756014304,100185.78834126072,1963346.4503117835,351239509.1409298,543470.8081910464,65120762.42181948,2606.342041015625,683905984.0,2120880.0576024405,582288812.0371046,454472.8238559435
31,1600,276262.30038925,280913.6846343109,2611.8301093857144,809.3118066336349,1697689.5711007142,1253490432.6134825,526052.6743118626,419877290.50930077,111915.76103470632,81902.46338352477,1767806.551215524,285677559.0365898,833888.7044687504,210733772.92919564,283889.6968092107,58226.143854021786,2120694.382497073,366935911.4694767,469854.7621275993,75309223.91504471,438509.56382960355,99015.97088379016,2144276.761391752,379326863.0651924,479248.0610703063,85690331.64713487,567641.5713886481,116817.7721144889,2048896.5622312056,368967021.4026211,519597.4823885619,75931551.8744178,1541.524169921875,532516192.0,2029331.4399223137,607487157.889409,394344.8184034502
32,1650,276262.30038925,288161.4452879523,2371.84835782807,874.8307615792194,1541701.4325882457,2476611118.1155825,568639.9950264926,657730809.550149,137810.36879343132,23998.802953871313,1978170.7920683795,352372446.48671633,493848.145535516,61082502.15033345,298004.005739174,61839.99409101541,2243682.5945391958,385161524.8663871,584993.4252701516,79847068.34083138,416445.6105791795,85225.70573672296,2058284.577904634,360233434.30932057,529943.389767407,73702752.82565077,586175.3929701488,120386.10130881888,2102553.8228506497,381014005.43059677,476286.6838630114,78250965.85073228,2190.54345703125,448396832.0,2003588.2591133397,507437503.7740064,339164.39673205675
33,1700,276262.30038925,365540.8153778161,754.6800449669097,216.42947512562154,490542.0292284912,2613714604.1207933,140679.158831654,1076744926.4977164,208675.21185236084,35483.85370476775,2184236.7427573265,536002840.5878662,626381.1236219282,92284197.01517108,526197.2371803144,90250.85984557285,2096927.450976891,681959480.8834317,469521.5618289296,116998553.43511805,490622.3613224605,97098.00155772633,2082914.1352539256,424511741.76771456,571644.728201639,84043711.13848321,601454.5864889778,120889.25244041889,2103729.1411579,390945481.2178354,546344.9677371515,78578014.08627228,1867.0079345703125,384553952.0,1956727.302682319,646661636.4873372,402909.9508270146
34,1750,276262.30038925,293961.5207466203,2809.772979875332,772.5850287579183,1826352.4369189655,1060014326.7329813,502180.2686926469,174451773.80487508,146346.02634512467,33053.6432752606,2137532.2839763085,374087071.6453953,591190.8652575073,84384555.30874695,297210.59345971287,52913.768831548434,2189136.7908833185,384184634.70674324,407926.9705799758,68463120.11222935,433595.1762866903,87106.28078998704,2076929.3871154296,375090176.31942636,486342.24100577465,75355329.36573693,589846.0346616985,104906.86248002757,2202600.3260609014,383399922.5301041,464905.22768017836,68189460.61201791,1845.0006103515625,555011968.0,2122283.014900635,683339475.8084086,416975.3541478002
35,1800,276262.30038925,282678.3039673789,744.403788748734,304.2525589573881,483862.4626866773,2654049480.0818315,197764.16332230225,1236985204.0988986,141720.46378732764,40273.32170559293,2025420.1220186376,362396945.48099595,642299.3777197555,102919793.68798786,296400.2187517916,49790.052625004544,2149433.657721473,383170850.7196075,448682.7687278535,64371486.55215408,410310.66872453596,91757.41476603092,1986059.781381811,354940559.6341373,499618.9480239608,79371873.07885218,564215.7647844907,124835.64144267123,1990255.7370932496,366740247.1099189,535524.7163588942,81143166.93773629,2162.8740234375,537675712.0,2109262.825746361,593507950.4496772,428539.559289469
36,1850,276262.30038925,285893.09185604035,1077.8906178841066,804.2251119731645,700628.9016246692,2989935302.360292,522746.32278255717,1089662780.0018988,154508.25046586938,32736.246182316863,2184925.22962127,395166675.5223967,521462.66161114606,83682479.31411013,271190.56632564834,45446.32274453926,1995254.1780995606,350552482.04524326,438816.36072692776,58724144.69338748,438373.56852823804,93542.03716910133,2180812.657070367,379196821.8387827,572128.4129569229,80895648.42139386,564315.1833425619,116474.60471360007,2133358.1234733798,366804869.1726652,563933.4282173185,75708493.06384005,1450.591796875,438029280.0,2079845.2491303333,676783603.1315596,416700.39315050625
37,1900,276262.30038925,321419.3855567757,2032.564414984967,1438.909116509666,1321166.8697402282,2229666302.3992877,935290.9257312829,1463002196.845401,232952.26557294134,82230.0437061846,2108018.579037549,599351834.7525349,601140.8040321323,212504938.17893654,348368.33454236196,57538.68287096094,2148534.8506727,450730300.05439794,480926.5013816352,74372741.6152185,471136.06566849374,81796.6438018104,2210312.1885889685,407581152.84983164,535130.5190639747,70740241.65160862,552607.6975850967,91259.87255009,1982136.660678799,359195003.4303129,393446.39639657125,59318917.15755855,1402.645263671875,257563904.0,2056908.7150995827,534579287.35235727,359299.2321440596
38,1950,276262.30038925,283812.7296092681,1383.2615108743726,914.2810809661212,899119.9820683425,2648886738.5585537,594282.7026279788,631058796.8322214,136167.08895232182,25739.406832859306,1977712.1952177775,348101294.69038326,476448.45172680507,65607933.89078706,288017.7789927412,55113.49940749373,2165140.681348225,372257972.00921535,529463.3194301084,71183147.33212952,438303.38543501025,82138.79167406596,2106395.112600002,379160802.3394755,495643.79337667034,71049616.7652999,555192.1331553926,80725.48467478572,2125640.022356289,360874886.5510052,387697.00463495037,52471565.038610704,1556.3699951171875,666745280.0,2104263.1820645765,592090995.8802882,371276.40195078164
39,2000,276262.30038925,284130.4686415831,2225.5807172487484,1158.99700297577,1446627.4662116868,1089840402.5854528,753348.0519342505,611278757.4759458,146243.836654155,30940.194859415813,2149117.9111400335,373786621.56738293,523326.3355694694,78983200.84739526,253181.613238941,59197.82109133916,1875864.6690087994,327260232.5416146,532664.9489498017,76511014.16683818,431514.1454485432,96694.90453374709,2098642.773653638,373279378.46418613,534176.5071917496,83645551.1173897,587487.1671490276,121829.61172374664,2151978.729577433,381866658.64686793,503041.49740232073,79189247.62043533,1733.7447509765625,430244576.0,1980496.670404713,551321781.9870757,322134.87757851195
40,2050,276262.30038925,283969.45658503345,1265.1843530339318,1052.6743532904284,822369.8294720555,2819254996.6002765,684238.3296387782,591848337.7030303,155755.8388793029,28008.469588348522,2268717.9874056885,398159027.1239704,410512.9156441471,71967497.58878767,289902.179861265,51709.373362148675,2114772.1686100042,374758061.6510345,494343.375626687,66814700.47776892,423310.2755539475,113819.21297207488,2013885.0943236325,366197610.44864666,570643.0919713572,98469559.46970777,549613.8042776178,98628.3549196574,2063860.4605312347,357248972.7804516,406443.90504071536,64108430.69777734,1803.0369873046875,484597536.0,2143231.1226590592,602150556.0029612,393398.85515034857
41,2100,276262.30038925,289444.23466696433,935.7119290635696,809.9915743226514,608212.7538913201,2606336517.197953,526494.5233097235,1018154634.2808325,155584.11666038164,41213.687234122466,2042273.8386419688,398391881.8010664,515345.76305377786,105806544.59793045,289457.76493273303,72418.99649495605,2056516.884483973,374238577.5280689,531740.4934879225,93661236.68819928,431773.05017682276,97429.38131237714,2107467.124943363,373500821.1115987,493089.85887742846,84285324.45336573,569470.5296358207,116431.6955796904,2095950.3667832431,370155844.26328355,438005.51132982253,75680602.12679876,2465.4130859375,303146048.0,2182620.5657781074,620433105.521238,350829.3061700538
