,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
0,50,290884.59429464705,290884.59429464705,3339.9071474834805,723.4143949966962,2170939.645864262,432260318.88233846,470219.35674785246,72168794.83997867,174265.2340104379,36078.135268694285,2123139.3009945103,446720190.52415496,499588.44534486294,92390728.51782143,259146.83209497156,47305.82764072431,1848734.3330079748,335042147.39045507,379922.0990982948,61228129.50822655,453196.4420368782,112673.92028986772,2224462.7056211857,392028762.1967539,622252.1068742636,97461539.69488764,564474.556183464,122058.59942078998,2085834.7767107964,366908461.5192516,540903.3737144656,79338089.62351349,22928.173828125,956052416.0,2213034.034220847,571997442.8331974,449183.8372150917
1,100,290884.59429464705,294369.65719551186,3048.511130467026,753.8208281641056,1981532.2348035672,362313236.2630335,489983.53830666875,82883670.55533871,145546.38795146125,31647.37154111734,2110015.5669657686,372090561.97290194,522413.76194505655,80832317.1544298,311692.02289049246,56089.555640543826,2398142.877330201,402801486.88031006,449456.29056496016,72567307.29784334,431309.5374693174,94404.21323805855,2084821.7523162544,373106658.55596966,502031.47728155076,81667106.34015433,580251.826535821,129808.12520891655,2169782.585157963,377163687.24828357,485253.61572843225,84375281.38579576,12278.46484375,713698048.0,2145235.617746143,488702774.86043364,319844.8106021567
2,150,283337.86179449235,283337.86179449235,3131.410461382431,724.0092740879696,2035416.7998985797,431086874.572905,470606.02815718035,83153136.07930425,188850.14776059793,45521.65092053559,2126193.9709791383,484631802.26461715,531062.9462620685,116883853.46597007,261206.7827236907,54099.845414130774,1947384.6963066447,337621432.8444913,490154.04742973257,69963240.20944539,397097.89580933057,71766.6081104908,1975540.7785762805,343492996.1085612,383188.7024262262,62116072.732756846,566403.0722174601,139708.0528065793,2081872.4656694895,368161996.941349,528711.8536760983,90810234.32427652,10995.4365234375,638834816.0,2201490.0399677013,583774643.8937033,430327.4357587962
3,200,283337.86179449235,288551.45019377314,3280.738713522028,801.6519838147042,2132480.1637893184,563361710.6424426,521073.78947955754,86004774.30181907,158150.45871252628,33573.465237759236,2304236.59745496,404278482.86020356,503383.85484514723,85980657.26847878,271227.9913202223,52641.88604135391,1967651.9146428693,350628736.8016461,513623.81670355244,67982885.57334167,406042.27965265425,79875.61367922608,1991018.4058544738,351239636.2303488,467594.8618561704,69089289.95359144,604055.7825699406,106753.83135769599,2190382.07930458,392636258.6704614,441263.08804805414,69389990.38250239,12198.34375,846670784.0,2127049.61835194,511972528.9762526,419752.1701528444
4,250,283337.86179449235,288370.67863830936,3205.429041651609,680.3337374042311,2083528.8770735462,396873488.08971184,442216.92931275023,80090843.0825002,139924.48821341674,27898.783578633185,2128358.2836255957,357418594.5040067,463093.4258773008,71423664.17921665,291778.4195640666,60840.01436242933,2143433.478638529,377168511.95464796,461181.8457691447,78682205.60560487,418438.87374896195,90388.7384768325,2032712.759481696,361969452.99593985,431754.053200887,78219590.61691004,588506.18262345,81560.28534851033,2164697.5828181556,382529018.70524234,399175.0470721576,53014185.47653168,9418.1064453125,642481728.0,2089113.1853533844,485433248.96236795,389027.52113779256
5,300,283337.86179449235,288600.2265960347,3262.09699794241,888.6237551894613,2120363.048662565,445692488.11797374,577605.4408731495,106142468.8802901,148063.9765972673,30878.404881053095,2047670.0143638928,378823329.1098034,479319.22163405037,78990351.61648043,280716.5912092443,53303.62398579405,1951214.90405611,362980353.6679617,465408.2528373131,68897464.96369693,424435.80130033544,91594.77528168153,2151016.950402624,367127355.4768231,477093.2387081994,79241260.20200664,586522.6668753842,124602.69191852502,2209612.6878646696,381239733.4689996,542227.501373833,80991749.74704127,7933.94970703125,685084736.0,2170233.732629228,546646943.1982116,399194.800632647
6,350,283337.86179449235,296083.1110751104,3342.0666367579593,831.4595519182751,2172343.3138926732,387490520.6166382,540448.7087468789,90493305.84373842,165910.08709358145,36849.60805852588,2150854.3846496716,424913663.28936267,520050.01569852594,94376898.83571434,275907.97091360687,59491.59587201655,2062055.991830445,356618306.1958586,459854.28530449443,76941244.13173419,427542.728809778,80270.85350248229,2042124.7261354388,369856323.3930958,426323.4404912515,69447141.13694996,607712.7019218275,135847.8724136001,2308775.8987616613,395013256.249188,586110.4183558123,88301117.06884006,7586.5283203125,583124992.0,1996439.7283752295,498747620.98922646,367244.9855823738
7,400,283337.86179449235,308024.11808195274,3288.193367009257,734.1621028798816,2137325.6885560174,384248510.07884204,477205.3668719231,66847435.17001699,154406.89528292784,23608.642141878918,2228899.999611409,394771227.7367782,388319.7998784621,60469250.955453716,283911.5919129901,44581.05751811989,2107043.456941552,366978026.0299457,395465.1068655195,57614486.06276802,432868.87753217015,105085.40939382416,2027797.2466583026,374477094.7789946,520549.5338325234,90921941.47342412,665645.0323146664,134801.48200645772,2278855.165289979,432669271.00453323,554365.0558578963,87620963.30419753,6470.8857421875,658679744.0,2170817.234994321,488128733.38397485,383034.56532384956
8,450,283337.86179449235,288678.5295271074,3332.676320452159,713.8693092994489,2166239.608293903,448619251.45589375,464015.0510446416,93866622.24235319,157745.41064190477,33717.05781141772,2082132.5363463818,403891670.0599131,574706.5300031968,86373158.35769394,267552.4585092445,46707.23768971279,1963613.7673839857,345854582.2946339,456745.1556455381,60323796.12553359,447670.22256531357,85464.69739630554,2213286.6784475767,387243097.33045596,470385.7757681078,73951873.22470652,567091.8795986221,101372.27468308489,2178322.659671157,368609721.7391044,428056.4881151738,65891978.54400521,5877.529296875,722738624.0,2200311.3112676456,509693399.36376226,395056.1586660568
9,500,283337.86179449235,301277.47571714595,3226.753991636998,822.3301475661499,2097390.0945640495,382051710.1839996,534514.5959179975,67636838.8526821,164336.85280908932,28361.392061570583,2132608.248869885,420877992.5570225,457099.05263808195,72599819.170358,328074.36210488656,63291.47477006109,2136605.7427329137,424360064.9936197,450469.104630483,81937275.98792109,435694.5228042699,101097.38221968981,2064505.8510790572,376913751.1466743,523706.7046829968,87456381.58233483,575054.8868758469,121354.78786818037,2092592.5001381163,373785676.46930045,488619.9801816907,78880612.11431722,4994.4794921875,587161280.0,2139879.3672866654,507037154.6359102,324073.5966141496
10,550,283337.86179449235,293386.1527828248,3264.8909291549858,851.6426881867656,2122179.10395074,479739021.5860546,553567.7473213973,129742232.18816593,147438.50854498363,32512.613308518863,2167537.401240205,376837510.01323676,533284.5808970613,83068169.88112052,284435.19186112325,57407.1119611343,2107710.592518996,367658038.8269413,552024.5530600029,74187108.63887864,416364.06446672283,73745.21652351838,2050780.0202294795,360165262.5310833,475270.21321184776,63778562.77386374,615428.1081121393,119057.76946064057,2295735.517240881,400028270.2728906,503938.88354313385,77387550.14941634,7384.25,680847680.0,2110300.778140519,516060741.78919464,377680.1330615626
11,600,283337.86179449235,290574.38964372006,2930.353661559774,797.6904503279252,1904729.8800138528,596503824.328585,518498.7927131513,131159734.03293417,144343.3540316549,23077.140396393053,2010538.5681239793,369261104.7779309,430421.7567747955,58865299.44932909,280144.51738775877,64929.896241143906,2085294.570618341,362102578.03346807,622653.276094017,83844865.92345376,458310.80880723696,124608.97853394442,2221810.0545543637,396462097.6147537,610653.8566243222,107805201.1207819,567142.9143303899,124238.27181958176,2021398.3853429211,368642894.31475353,506335.8672657067,80754876.68272817,4387.14306640625,729794432.0,2040005.36826791,506578955.8534536,273706.93708781654
12,650,283337.86179449235,300981.4567971601,3373.505673445232,507.7491616310124,2192778.687739401,413989749.5705599,330036.95506015816,40932712.476974584,159200.03991869141,33801.25615422969,2143903.92764119,407488392.00567406,494713.03409933124,86581910.67457645,302883.5302511834,58046.9709279728,2225929.477640897,391522659.8488975,508421.6442834495,75020288.00042087,446226.3899095806,85706.70181894259,2165996.570012049,386007539.06496584,479818.8237919847,74141315.99237424,593223.8182329001,101811.71209879132,2119890.531907645,385595481.85138506,406054.4174974907,66177612.86421435,5997.58056640625,665688000.0,2024157.9706539733,494527505.7382843,390528.2745179464
13,700,283337.86179449235,294942.3753725691,3320.097621513497,824.6801573476879,2158063.453983773,670228894.4820331,536042.1022759969,133962414.8347811,150840.04842042192,28100.946592618733,2080944.7843848332,385941291.5399425,419588.7960951017,71955450.89925598,287458.8049061379,80881.88655374097,2026669.3876019306,371669776.9903773,612081.5899885382,104559804.23932335,430110.0603509119,76849.59291931553,2139452.674130252,372048901.412747,523092.4049006975,66442509.0391199,602982.8655638603,97987.58627796896,2171780.3168584905,391938862.61650926,486922.07841853704,63691931.080679834,4423.2568359375,590670400.0,2165258.8098310567,558333037.1487223,408570.29401484766
14,750,283337.86179449235,297515.6212233359,3080.907286840279,745.9451915843434,2002589.736446181,408203001.3438652,484864.37452982314,82020225.80175138,156628.2800061959,35495.48303752363,2246020.6435532183,400495466.08544993,498411.15690185805,90944661.27051409,281890.6179151821,58691.88482397964,2006334.4623158292,364451468.82742083,435345.8512142044,75918018.86638321,435866.8765092801,69084.4156956247,2226746.665108351,377009044.08634,449425.31223838683,59766214.52795196,610111.4243991809,133459.5374135979,2182261.444838361,396572425.8594675,505847.08596933895,86748699.31883864,4190.87841796875,526457632.0,2141349.4832790755,504600201.0295592,420583.72856909764
