,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
16,850,280797.92758045177,296537.7296127969,3149.807658102799,831.8058367557992,2047374.977766819,642169437.2521946,540673.7938912695,210181319.590945,147730.1284444712,33172.18587602835,2206360.9844113723,377479251.00239104,480050.4606390972,85161678.97382976,297689.688981639,51158.56428648226,2167230.9698258634,384829364.70630485,439151.89931247896,66138389.46570422,432863.28233049274,85657.80257296108,2070874.8089755839,374457886.4167685,500762.81400389445,74083171.61159872,601255.7406492791,148198.59545104558,2219419.7501181103,390816231.4220314,609343.9148027666,96329087.04317965,4289.8388671875,639276096.0,2106756.2041566945,533599400.68971467,404815.55502802273
17,900,280797.92758045177,285998.31166866503,3037.781641522082,766.2764256591738,1974558.066989354,430532592.79079217,498079.6766784632,180798063.41487518,142699.59915799732,20337.888448741476,2172635.7922080895,364501050.43416876,456476.3822810476,52258421.06680915,292040.292270797,62323.86451634299,2114396.7937448802,377537983.1582912,508137.77809590765,80586614.34005554,393251.59843960556,87545.12616391755,1874406.5652737892,340193249.7925669,482886.8051501331,75733178.27192387,598962.2868334033,104265.03270788952,2228029.186492334,389325486.441712,418366.53361518297,67772271.26012819,3596.29150390625,618216896.0,2102814.328832144,518863243.34602195,447021.47049036535
18,950,280797.92758045177,285230.3657551933,2749.109960265478,608.7364891408866,1786921.4741725603,987888567.2158577,395678.71794157627,624172109.7663469,143512.0673771962,28216.12800769312,2144672.8483553617,366697356.635644,424923.49394523265,72407181.96533465,298855.52495440317,64693.69590270461,2186136.083913122,386326046.3568111,531667.207723339,83625930.04132287,427801.7552564155,98195.63866500842,2173363.200596994,370037066.8220278,571955.1877348826,84938934.78259033,553233.3712276863,108392.33181146187,2042388.1236576398,359601691.29799616,490474.23683335964,70455015.67745022,3507.4482421875,578180736.0,2060764.478040872,506396763.6421704,401256.89012084226
19,1000,280797.92758045177,287693.22195050155,2542.541529695776,772.0525755344522,1652651.9943022544,1322849202.5344079,501834.17409739393,549612311.0493754,137353.81172355707,33898.94025927903,1932111.0494395716,351323577.33292955,513700.2613871908,86862689.10442127,284204.0390777335,58681.912230471076,2082944.5774675186,367382306.22358596,503039.77520815766,75852332.47777754,434348.6328836003,85018.4712506848,2239390.417617764,375689018.3599145,510211.07207935373,73554757.89456466,580017.0845379212,115325.80630561795,2233009.216178117,377011104.94964886,577712.2339769439,74961774.09865166,1964.0899658203125,543063552.0,1994584.6407370246,453415688.0464925,328702.8869746881
20,1050,280797.92758045177,290088.434543897,2799.701122189029,1053.122642368173,1819805.7294228687,1978020464.999404,684529.7175393124,313798232.12089646,145799.6352997036,34210.28750879373,2090848.24619037,372806507.0406581,557072.6313360026,87430937.29005732,289748.21486449946,51662.26658017127,2138429.044052035,374534250.2797973,469922.55086362397,66738193.41649285,441231.4001454267,75934.14338740516,2202087.013956903,381666517.7880509,475296.30760371947,65675014.36173336,570863.2212876661,108338.64816518154,2004210.2012990625,371061093.8369831,400244.6683697571,70420121.30736801,2528.510498046875,511693024.0,2134677.6918058763,541751485.7831546,414740.10044957453
21,1100,280797.92758045177,284564.8533237426,2237.5509762860643,1067.528390924639,1454408.1345859417,2352751146.9024296,693893.4541010157,481822212.2302968,144522.57962696115,28576.787435710885,2055707.0331081683,369591585.9307745,541325.4968875302,72922400.1829596,286676.7829176505,58022.73670874836,2041141.2933033453,370638676.4996424,504998.01513837726,75007560.04521874,425922.6374528186,82834.63240944136,2066880.0649361543,368443992.437464,469494.44368229806,71648466.47219555,563464.7156449965,117396.25148808949,2171454.6572641786,366252065.16924775,485206.13374893356,76307563.46725816,3127.270751953125,486250528.0,2097683.04297529,664813643.2865514,398559.914009128
22,1150,280797.92758045177,286840.05251755303,2765.7325453207573,1214.9710456405828,1797726.154458492,1799672861.4069216,789731.1796663789,558679819.6793699,124541.22908111192,21169.209590831484,1762977.3934336863,318518263.4305898,405686.78710872226,53985573.88676276,264985.1604366836,52111.01680316087,1985057.2647958726,342495651.3028928,480955.5741482555,67310266.33444801,425778.71434899577,94032.8065958324,2073077.4392790867,368317193.28936994,485023.7967103988,81358557.80937995,616129.4261756534,126789.49880769863,2180639.074122831,400484127.0141746,516516.90711229126,82413174.22500414,3124.635009765625,531729472.0,2168649.451169434,550033747.3378406,414769.0314723676
23,1200,280797.92758045177,287043.6384188702,1884.6961937312237,1155.486523683846,1225052.5259252957,2754303078.3409796,751066.2403945,571906313.8902799,138431.37432096314,35577.87135052144,2031305.570400895,353827656.52330136,587471.1814500026,91071406.07885483,300687.9978531094,63689.816398224415,2233292.4476729315,388661104.76136935,560883.1099066414,82296110.9884629,421144.1981465755,84194.85412733683,2092481.1347384765,364294144.68211925,447425.4625046877,72858662.06765005,573069.9255799719,99873.60735096216,2047979.026652278,372495451.6269817,394872.78680182574,64917844.77812536,3117.930908203125,640635712.0,2042000.1467130752,535209126.96822435,387166.3606657391
24,1250,280797.92758045177,287582.18620130525,1859.6729050986285,1325.3008139998767,1208787.3883141088,2351726809.8824644,861445.52909992,726718951.4991558,128991.63145444007,54210.87814119253,1928471.518304272,329592827.2266314,614397.4706385724,139496611.88904282,281165.219662595,57617.9272639521,2042317.2503885555,363472468.310985,521983.4404937006,74430536.79875879,440816.24363254133,94338.70085087801,2136460.9746307703,381328590.8233256,566161.53647998,81594219.49420872,585078.1633518513,128414.97924092357,2180500.7225558627,380300806.17870337,443937.7947164558,83469736.5066003,2273.93310546875,514807680.0,2176221.563349291,607857190.419471,401874.38397251954
25,1300,280797.92758045177,297689.3533228647,3160.3308115872105,705.1725437118884,2054215.027531686,372648345.8402588,458362.1534127271,68276073.82098445,144899.34184167106,25665.450446880706,2086683.8485672453,370478237.242643,490534.69398476044,65423358.72244642,308520.8086833019,59328.71962097248,2381076.0068800086,398695975.2814123,439380.35838364816,76753269.95712802,448206.71047602774,79394.22183255553,2211363.163033841,387708694.69154614,422899.7713048736,68697447.62333296,583659.5748017355,116067.6333007685,2137426.8513025027,379378723.621128,507248.4047157112,75443961.64549959,2391.75439453125,462716800.0,2099219.559252748,527778657.61957395,370909.06330896425
26,1350,280797.92758045177,286012.426735888,3214.3330286404766,858.8317036689056,2089316.4686163112,2051359423.883705,558240.6073847886,146881145.69548267,159148.7913024555,49210.14331859535,2190966.286334501,407213958.52738094,595601.3448605394,126350189.19363746,281156.21112181526,69122.69630368607,2147842.4850319657,363355231.9733278,505490.7625303907,89435172.82980952,442623.35010283097,76877.31056469711,2178608.3879812146,382880700.6264598,424472.35047679814,66506154.77900306,543919.4481236979,101887.7176271302,1946778.397762556,353547641.2804035,435979.86055967235,66227016.45763463,1885.5555419921875,724093696.0,2082183.6904902235,578389047.445897,411430.6514602711
27,1400,280797.92758045177,424033.80964427034,2689.377197313466,934.9751222629806,1748095.1782537529,1885890998.3600833,607733.8294709374,605645478.4404813,796258.8288626675,273809.96881210955,1543373.7151442128,2065642833.8975031,948086.6773134933,712940093.1712897,293101.70160078665,88174.83707308595,2163217.8936811048,378868994.1873416,573522.7263059212,114130581.15229493,422628.3797907191,109745.10962004293,2100883.1345906123,365577634.7737597,634132.8232965538,94910603.82746007,605490.7607698645,133399.55787102928,2305060.1657178504,393568994.500412,551730.578981186,86709712.61616904,3072.6201171875,544781312.0,2038598.510484243,618258498.9071845,386963.4386404349
28,1450,280797.92758045177,288405.1053088341,3187.223146357793,686.3551256099422,2071695.0451325662,386967785.4385837,446130.8316464622,94399397.32083379,142036.5513958688,33154.14750372183,2013953.3271623324,363253173.6477719,483572.759612067,84909673.15977739,274941.59244755405,55017.88257053929,1968822.990942804,355455247.1908775,500499.0534750049,71108748.14146104,451461.7404602451,103188.06447544688,2163186.9431348583,390545779.41783416,552078.6885293643,89266622.39089032,570398.4190941445,107208.5190361488,2134347.4742987812,370758972.4111939,471931.74944054126,69685537.37349673,2771.4423828125,565417024.0,2133911.3600727194,559316571.7035289,410627.63569207257
29,1500,280797.92758045177,294954.811174694,3248.684881984926,827.8285867207451,2111645.173290202,549034899.0445969,538088.5813684842,144611755.63997212,145436.3799696971,26050.595947349768,2114263.1199056273,371791798.5614956,480997.7001210376,66621475.40910989,320586.0916945743,55556.6573716035,2318671.8920394806,414443247.310907,463922.2892110507,71863500.76108025,441246.54120506294,69520.6787365623,2114536.6474375753,381708823.4952422,416225.8325656943,60133451.70218755,564256.3581221508,105485.99998577985,2068931.1913736116,366766632.77939796,462131.4367222021,68565899.99075691,2533.196533203125,478876384.0,1986147.9587645533,502770735.6456395,378345.12320645264
30,1550,280797.92758045177,288869.80298748316,3189.793566362808,838.7429689338625,2073365.8181358252,506503802.46464837,545182.9298070107,196096590.8219015,141166.4452111724,27728.03417033811,2020363.2484752403,360971667.8036224,424588.9881459242,70982201.39582844,268815.39787670266,54795.90914244935,2005186.3705885233,347454830.8691248,500634.9729550655,70813342.56601022,444794.16671869025,88267.45696021378,2165757.9308784185,384766358.51257205,528087.4245340433,76346455.02659969,586383.2115644874,123259.99017460931,2139723.8116167095,381149087.5169168,492219.58210257255,80118993.61349604,2435.892578125,665829376.0,2149561.5079155904,574736417.6129675,359167.81443543884
31,1600,280797.92758045177,289023.15837943816,773.4206991719268,159.20624956372293,502723.45446175226,2329732253.9283266,103484.06221641989,1057000640.7597748,139307.55402264526,32322.25220510031,2003409.3916860134,356189412.28381956,492001.45812084904,82828084.2839886,296619.57208633795,58490.83498108549,2121753.5876872856,383483690.1245522,544073.0941065446,75528400.1223146,416965.0579328556,85028.01445765496,2056719.103263373,360684143.8407204,503198.5059354274,73546364.09747292,591450.1871561798,113522.45187094013,2188416.623880168,384442621.65151685,481490.7522515711,73789593.7161111,2213.62060546875,536643008.0,2167784.133995075,492631379.88318014,387601.86650551483
32,1650,280797.92758045177,294915.73886679485,1069.731814386868,891.8092303254051,695325.6793514641,2850370336.459311,579675.9997115132,948006499.6983603,143936.8553597468,28649.047406999816,2127192.435324375,367854246.62936866,446213.05037699704,73270174.6754794,293966.98569276684,63698.07294032326,2184590.2607368845,379972491.1398601,548867.8782846304,82285635.5409214,430908.02633383323,100909.33470529395,2096213.3848207959,372754885.0277151,559145.0957157176,87282441.68042879,604697.0951332406,117005.06929926858,2222199.667729876,393053111.83660626,507447.7101635889,76053295.0445246,1797.137451171875,430671488.0,2143629.957022573,553106243.4650158,447837.4372688925
33,1700,277184.82188704656,277184.82188704656,1953.780268045408,1457.968438536012,1269957.174229515,2050068547.51373,947679.4850484078,1433575087.0566065,149330.9279074669,30145.897046478327,2118362.106098969,381905326.24111706,470910.7826322066,77179529.35547954,288191.4937274091,67849.28508894272,2170546.1366112046,372478395.7090207,570961.9239763091,87673748.2371045,409691.70074785507,70754.58146092498,1999992.7206487323,354399476.4079249,518513.61216499406,61170020.65482617,536756.2067844563,102148.41726269921,1913802.0642894816,348891534.40989655,455533.5961513875,66396471.22075449,2040.5189208984375,374356864.0,2089778.1996942258,615148379.4159969,339902.2149329863
34,1750,277184.82188704656,280711.6003396677,1447.7068205031296,1275.8194575812677,941009.4333270345,2484818586.526998,829282.6474278239,1053174272.8312722,139195.81495197522,37652.0443619672,2091721.9336829907,355633953.07408655,633650.8158866545,96170481.9167045,274210.8026153486,47125.39350950281,2191687.848703236,354282355.5512499,538359.2988316941,60887079.93843149,402686.69873294554,65704.9454997821,1964342.78589528,348340357.97325444,429446.1603491057,56829365.18087267,586016.978577566,118161.1199226495,2160803.396596694,380911036.0754178,536455.2794610262,76804727.94972216,2177.995849609375,453485440.0,2180740.1339994236,529252217.8001009,453362.82158803265
35,1800,277184.82188704656,282901.011632175,700.0810243940452,207.22425704510692,455052.6658561294,2573884165.2727046,134695.7670793195,1165643982.7776215,140166.0393948722,31890.65267588186,2070989.5451348342,358218733.7912632,486341.82166660466,81660946.70637147,291884.5821509957,61923.71494967589,2162590.9389848327,377287365.85730964,591159.5170371219,79976488.86624196,398908.82946690294,72146.09260885023,2042230.1085556156,345040242.16846395,504478.4070036737,62396118.291834034,582845.5261237102,111385.39948696132,2108582.679780074,378849591.98041165,491004.5805118162,72400509.66652487,1601.396728515625,433353408.0,2136307.058854688,599230697.0716245,382925.66654628934
36,1850,277184.82188704656,284160.41216597456,2724.9072868179574,943.9656997898786,1771189.7364316727,583781082.149686,613577.7048634209,232179828.56219888,158689.40577782996,31834.94726074622,2349376.3003417184,405544326.1213326,502997.5656457488,81503972.18833381,292428.7453913549,57265.071865110694,2150526.0839567203,378006842.92480475,530488.5346808498,73971388.50692262,401216.6498779742,96108.09864469811,2004554.90861715,347052911.59137183,518898.19533582806,83134785.66279404,565742.3524958957,96829.22758803374,2112448.251869091,367732529.1223322,392093.09026538825,62938997.93222192,1907.7928466796875,382267360.0,1979643.9636720151,541762963.5921807,360828.91210674663
37,1900,277184.82188704656,281250.9131540332,3287.722880889426,802.5987964217557,2137019.872578127,373840473.8572995,521689.21767414105,84142703.7247246,152404.3350676753,32232.982355232565,2146333.2855817624,389812271.31921035,536420.2091479476,82309191.14171523,277727.4845754092,47710.04409646512,2039719.8389278539,359006010.1091043,420151.8377296416,61650608.77227928,418973.1088635074,73828.59408693532,2028538.8880666846,362433848.0523508,421319.0203684218,63865920.54878977,553861.9143826847,96616.5292212762,2044408.2414567356,360010244.3487452,441161.3255144971,62800743.99382952,1664.3299560546875,261024864.0,2005136.499318323,490377533.9697818,352299.04241168144
38,1950,277184.82188704656,292621.9722044682,2933.7572422269436,810.6116885254337,1906942.2074475132,836473054.959051,526897.5975415319,112934482.4003521,144783.9438075386,30010.25613257598,2028874.2026943464,370351631.29151726,499462.29467509245,76701678.8118863,284092.3328741612,49704.14691354305,2153846.838125415,367166185.8982841,557888.1459970332,64157485.10206519,448159.8616839154,93528.10121519504,2260229.64365255,387651803.57817584,571179.5379270394,80893348.05561545,583139.9654144988,136262.70890020678,2058184.8484042701,379040977.5194243,562527.1865465967,88570760.78513439,1926.841552734375,493570944.0,2129596.1374664335,521471122.9628967,436502.2358362309
39,2000,277184.82188704656,283542.3299307744,931.524054277043,549.4870238945489,605490.635280078,2392088112.415797,357166.5655314568,1173937937.8418503,137415.30671552362,23186.450741537672,1946001.4136980746,351441793.2192672,434554.5159356663,59330487.78004807,285950.63365223573,58964.584058990804,2120843.3129815916,369614980.43492484,499884.2064663688,76230941.28358312,415575.51994676347,82741.94387291803,2031340.9826730117,359488336.9596373,507161.69269921083,71553170.4226796,577838.6652850722,127933.87487850938,2115950.4247101606,375595132.4352969,498788.49121158954,83157018.67103112,1375.8631591796875,301448576.0,2086909.0139411227,711568148.0000767,381984.61133327975
40,2050,277184.82188704656,299099.59833423997,1279.9728723051185,1287.9330622433029,831982.3669983268,2370637401.382858,837156.4904581468,932972690.9498484,128067.16429361737,79784.21121838602,2066038.146064244,326776512.72521234,821421.446772059,205125642.58219367,290756.52963344153,71895.8457793881,2114870.260390002,375868618.263084,616741.6277803945,92895522.75907727,445103.2602360636,75938.22946902575,2157845.7708401927,385036876.9476417,448645.1997482759,65685705.33689727,630291.0646357721,109746.1048098807,2308627.8036562945,409689192.01325196,395848.0712601436,71334968.12642244,2653.485595703125,431540864.0,2167191.3735295506,580616974.8369602,430696.18111997686
41,2100,277184.82188704656,286375.9046581221,802.7162468401552,272.56786824768477,521765.56044610095,2954898549.9979987,177169.1143609951,985246053.5009531,153407.28715393585,27478.59765481358,2195736.739643747,392271736.3813018,424687.41623965616,70446546.7026706,296519.54220865626,58534.15637135732,2112051.838335588,383363353.03291744,460295.8535750825,75732964.36004522,427642.7246815575,93816.11578017399,2135475.6232256116,369911869.5162747,516479.6456533918,81163338.4612705,553507.2529996209,129428.66407745668,2062751.1505177007,359779714.4497534,603138.4046379875,84128631.65034686,1705.0482177734375,312596928.0,2089662.5361905682,540847370.219913,427001.3849185556
