,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
0,50,308707.51849208976,308707.51849208976,3204.321318752727,764.5104138751959,2082808.8571892728,399889250.8314278,496931.7690188773,61599612.06086319,176175.1290434087,30682.181251263934,2109721.550952948,451726170.86000377,485835.6590175156,78509971.59348454,313077.5370265469,75317.39933205843,2071359.4024993074,404929438.7320116,495406.7677043795,97475503.40679951,449537.54660805315,90506.60214852016,2260707.4686724786,388845637.9040886,508313.96393131395,78293930.55868748,601543.0584636875,140019.24199298836,2117006.6725541796,391002988.001397,596667.7350293854,91012507.29544248,14138.896484375,650668288.0,2124692.7268799413,546075061.8722755,381123.05979266996
1,100,296461.18799226027,296461.18799226027,3472.1134214724016,912.9696330734477,2256873.723957061,514640667.39364904,593430.2614977408,80867788.99683535,144839.24774029612,35508.68459223555,1908060.045291749,370857863.98889476,415093.01468704815,91332012.1255884,305752.42576741386,71401.96987068717,2216157.2867546557,395261996.21088326,523715.7345216864,92355437.94710574,441958.6229758618,84920.15568938659,2074997.4260008864,382339140.77041334,488832.97661729815,73454728.16763495,586283.5300562573,113117.19069185942,2187641.095438846,381084294.5365673,485552.87878853583,73526173.94970863,7944.15185546875,547692608.0,2227959.852320203,494756862.88833314,350978.85591290536
2,150,296461.18799226027,309443.7980378964,3346.355472286122,657.1491456061362,2175131.0569859794,431101875.39554983,427146.94464398874,90276570.3501394,166192.89161278252,30868.978575895107,2088153.0572925033,425837059.0213569,512247.39763439225,78923047.34116776,312962.0287492653,55683.112754821355,1964226.03070102,404886411.3433439,470312.4445844916,72024293.84742893,437568.8560956772,83853.71897206284,2250108.53456635,378476305.771398,467259.31708850083,72549849.70626427,627148.8582594709,186533.99708390236,2278441.4095103457,407646757.8686561,644028.3342134524,121247098.10453644,9201.5771484375,618468160.0,2170929.328321434,483574464.6178605,391123.3201443377
3,200,296461.18799226027,315303.72757038835,3305.147087208845,670.5307802251132,2148345.6066857493,555228781.5807014,435845.00714632345,130426527.90094805,159722.82368375713,30117.644747803668,2202271.629535057,408672526.6891633,468451.3002738256,77173187.57107534,330761.6678929906,65997.20051270729,2214198.768243953,427775969.4926438,488656.55423021695,85378417.27381569,506618.1549706239,95509.1481916038,2178199.2095258255,438343001.2380323,443272.5291811879,82664352.75331154,576110.8442173615,81509.8566592043,2160297.458109359,374472048.741285,467196.0037184627,52981406.82848282,13202.1875,793698240.0,2033253.6723664156,514787483.23427165,443494.8026350029
4,250,294764.7559351068,294764.7559351068,3037.9196654199377,698.7337525825179,1974647.78252296,883017924.0407912,454176.93917863665,386570703.4493483,139753.97103390825,28194.361119519188,2002765.6386092615,357352027.77233374,461587.6905110277,72091271.26141939,286028.44353415124,62759.9420374546,2211798.988666168,369625177.6057303,501071.7433096878,81156324.61504675,454753.1279951316,65796.93604888895,2237787.492011857,393373448.4317768,444095.60242408677,56917556.79893146,590250.3174469229,116164.24271582985,2207262.8794487733,383662706.3404999,422432.02026329015,75506757.7652894,5950.3076171875,539279744.0,2057723.4030586323,503673809.7407722,348708.55846214114
5,300,294764.7559351068,307817.5866265552,3159.546864241505,688.7793282248155,2053705.461756978,661476487.137437,447706.56334613013,235674273.35175496,163087.33673314855,30811.99539656239,2043620.604859584,417896213.6916075,449603.74770394294,78932630.2963804,351663.4971230344,65296.781772709,2284941.693898226,454877604.56604666,498420.2208824717,84488956.32593381,441388.007991126,89913.45854129747,2143500.6125302855,381821773.3881324,513227.3527957754,77780241.91701859,579789.5444212254,108390.30423893213,2099499.285544495,376863203.8737965,475962.83084503585,70453697.75530589,7233.3330078125,655599488.0,2290555.063535956,598171540.2769878,411775.94354955154
6,350,294764.7559351068,359981.192803622,3412.2745732966864,739.3317862361255,2217978.472642846,550043464.2581642,480565.6610534815,157670757.5287983,452966.6282197859,75262.95939563077,2080282.120020509,1171472387.0113816,500188.8831549346,195260956.8219349,325555.48582973634,92488.90129582581,2234381.170758242,420987750.407899,536927.9493351545,119780773.52800001,428416.36314934917,93575.41653140211,2133750.6988463853,370582931.1631538,508668.9465644847,80948704.40210916,589555.2122459419,134100.48557842599,2102602.0478185923,383210887.9598623,578945.427726927,87165315.62597694,5783.22216796875,638416064.0,2037915.2540245017,493994030.20862967,357958.51708383195
7,400,294764.7559351068,298645.285075978,3162.231450773894,833.1172258578997,2055450.4430030312,441343292.8092856,541526.1968076349,155527333.49690175,156154.128006372,25095.52187273867,2206839.0852557993,399380215.56079984,427687.6825134333,64184673.178062394,311958.10123560746,61905.547418630806,2272567.2485854304,403272964.35770434,540388.6922074172,80011265.41741183,438992.81773340306,80708.46007124311,2282198.400874638,379699709.23532426,433563.05002257845,69825575.44193317,582959.1469537335,131912.88334053574,2106062.5153231868,378923445.5199267,556538.9400750231,85743374.17134826,6624.09814453125,753490304.0,2022934.947065528,485426806.0126909,323722.5902705675
8,450,282763.9051837352,282763.9051837352,2978.2004215415964,834.715958979598,1935830.2740020368,1051141231.0879999,542565.3733367387,159980305.8844964,143051.47520335892,33817.92778363624,2110975.6202914445,365600908.6678588,601084.9086988941,86312707.03800741,279603.2152328764,49404.60559057465,2072633.3342122508,361411546.4685271,428201.77819333307,63873343.79184796,428933.122793792,74982.39273889492,2122334.406824298,371034594.95234513,413360.1740946841,64871018.820322074,559253.5122671073,110662.23561108617,2099959.7480073846,363514782.9736197,447484.03121121414,71930453.14720602,7821.14794921875,699202560.0,2028115.830675415,464332809.9868795,390110.8034293386
9,500,282763.9051837352,310566.9597777657,3231.3182416688214,761.2861257604883,2100356.857084734,579514467.9784162,494835.98174431757,125756144.71136296,150643.50623426028,32381.43027799092,2114651.6299443534,385329161.3192438,526762.4864454591,82916930.93574148,305816.7282053509,78184.10249510763,2158616.622840809,395403130.0441153,604934.4820887034,101077128.84947018,447014.9589230163,61693.26763379686,2221300.7805865025,386672530.8064186,428893.0512576801,53342128.77850556,646128.2872845321,167662.78474543872,2405503.676000698,419983386.73494583,561486.2738080602,108980810.08453514,6727.169921875,693215168.0,2157154.169788467,516179324.1595903,385398.302457923
10,550,282763.9051837352,293033.6361639914,2750.6179636830875,897.5842707169833,1787901.676394007,1660034689.7849853,583429.775966039,122732876.96568894,146604.35094237054,18139.937180746598,2123685.7373940516,374800255.2379814,352231.04189731256,46425305.38013389,286687.19582751225,48263.283037431356,2096325.5531848548,370597029.02258104,523467.9480020126,62303295.88113299,431391.553480343,111678.07752583567,2106376.510599954,373170554.1794307,608556.4952421988,96602603.70431148,597734.4626060482,112516.83059371305,2219786.757987366,388527400.69393134,508473.5008369119,73135939.88591346,4578.1240234375,508550112.0,2100693.679346756,495223963.7428882,404823.49732851767
