,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
0,50,289563.3535156777,289563.3535156777,3180.0441992786114,823.405608986502,2067028.7295310968,545545546.3856549,535213.6458412261,166385801.0869155,148680.03410360168,35753.85094449259,2047533.9130780802,380425486.9301301,493875.3192662454,91550270.17710291,290966.0035908994,59172.8665562863,2152568.7909203377,376103235.8772489,548290.7668297691,76422032.48918274,442246.9710742052,70806.86837485415,2166118.5576946517,382558668.74507964,448725.7439122877,61240861.27422402,562743.7146104034,112803.01123988334,2124443.3002540288,365783414.4967622,500133.0089047329,73321957.30592419,21256.904296875,1018414080.0,2227154.581002086,587644216.7828466,405247.215902324
1,100,286523.88928689,286523.88928689,3093.050553127539,636.6138334302881,2010482.8595329002,681639179.1469387,413798.991729687,146719855.96304652,142761.69246559835,26633.230862784003,2038960.737706259,365063518.1974371,431740.46293885255,68214652.213507,300514.98954230774,53069.78678990593,2239915.7210977916,388429570.6839024,441949.84876979195,68632493.70203409,428830.3190443627,93253.030042924,2051985.3365652908,370968948.05959266,483805.725406055,80682221.77589859,557419.3948290537,121580.43593888285,2038678.8422765448,362322606.6388849,640516.5944292892,79027283.36027384,11725.646484375,746041216.0,2155034.274123122,503518488.3821255,416562.29186127044
2,150,286523.88928689,288162.54522622295,2900.235301527316,658.1283920659743,1885152.945992755,604915785.7990474,427783.45484288334,223265655.2153635,164010.2964536972,31309.85028736897,2176881.371749467,419896126.66436446,476041.39278510027,80502098.85354906,275842.7552982652,59932.3427958609,2073867.551194416,356521714.3365505,509221.35095816967,77561663.05521521,455055.7794279365,79407.23120226851,2276037.831721007,393622996.2269713,441669.68505995336,68701660.21733637,543003.6596496884,109358.71778893347,1982918.4474465027,352952378.77229744,452535.97918447043,71083166.56280674,14379.1611328125,731857664.0,2117829.8599703233,523126377.4265365,438025.5942514209
3,200,286523.88928689,300076.0775765106,3170.0482423288017,932.2079929818076,2060531.3575137209,578735500.5186383,605935.1954381751,167511371.564477,170526.67889746692,42634.08880438173,2154978.5046878015,436904429.61935073,592209.1067719184,109238636.52762634,283287.9854378112,57859.23797736284,2041239.394328139,366233141.67482644,496059.090213758,74765275.77901836,449025.9065163293,102719.31801669231,2174112.918284065,388431081.3413906,550414.718775641,88855782.17513716,594369.7687886168,98343.89708836983,2228900.0710653933,386340349.7126009,486415.4199553697,63923533.10744041,12598.2763671875,727598656.0,2223039.0974730654,554961169.9674028,484148.29862559476
4,250,284929.76072179375,284929.76072179375,3042.181209254055,710.1323989977668,1977417.7860151352,716422278.8135012,461586.05934854836,189425278.54997036,152075.2753048029,25709.426645124226,2215424.05467951,388749443.62844914,492223.23435410415,65671919.62939184,282806.5141931438,59618.967085288736,2144119.888236024,365504348.56285095,516772.41629450384,77094708.75437208,409539.3068093435,95506.78778190908,1976089.1013566235,354275369.5343123,553680.8001238081,82607958.58027941,577185.5260924244,120459.07887548419,2080006.4612641267,375170591.9600758,494273.60414999136,78298401.26906475,8810.623046875,712656448.0,2173353.692929524,503551474.477918,388721.9654432396
5,300,284929.76072179375,304863.6023252591,3159.034352207916,727.436582904062,2053372.3289351454,707446986.4413034,472833.7788876402,217085639.9349574,159431.53348359984,26624.765140242074,2240803.044940518,407799577.92253786,521827.8326213048,68122493.79975198,359780.6643165091,103948.17017238837,2133037.0712209716,465581826.5402407,491721.199480411,134701372.7352841,456531.50070246006,125091.72254257149,2217451.2168901395,394921483.5365021,560820.1293983876,108258727.71738005,545415.278771519,111933.57961702917,2012004.6819390461,354519931.2014873,537459.4333324871,72756826.75106895,7241.3818359375,713993856.0,2097584.857136253,526246843.6381993,343411.44674309774
6,350,279357.2289754427,279357.2289754427,3279.480941364179,890.3644242985115,2131662.6118867164,635360575.109987,578736.8757940326,181648753.10156307,142396.67368387556,26853.77881760887,2120833.341298987,363868851.55417943,514655.43489174335,68515459.95691934,280164.28814055375,52992.65202168529,2078339.9924179683,362135234.5903018,453751.1664142597,68515011.02570714,416968.8378360579,93094.08055323527,2019067.610248298,360699970.25450075,522524.6022300876,80520084.64801744,553976.864275362,104508.25596361913,2043840.2164665791,360084961.7789853,420653.95165118773,67930366.37635243,8281.83203125,588405184.0,2196773.567163088,574737542.3988216,377158.1251883787
7,400,279357.2289754427,297122.4492641706,3025.8518423977503,751.4827472824944,1966803.6975585374,552702917.0506638,488463.7857336213,155295677.3433838,155515.41416105535,31052.621686189505,2273684.7213153318,397519022.65479785,567129.9289347186,79174612.13654982,305255.9049314113,64247.9913727653,2233059.2457788265,394599617.16505593,515531.8153343056,83038967.7973669,421830.22771222267,80958.6322876302,2145095.887892589,364871165.38796204,468659.54443440295,70049336.78807604,599984.847673766,125777.00756040298,2185580.222603921,389990150.9879479,477399.93457868474,81755054.91426189,9930.9296875,852165760.0,2233086.225316247,525721684.93054366,408614.5936253745
8,450,279357.2289754427,289707.776347893,3314.2494623599405,746.3360972909628,2154262.150533961,596935443.7378364,485118.4632391259,162772860.20229408,155477.31793883408,32149.09692799198,2172203.0796731925,397724417.4019489,485407.6959246172,82325335.59324224,306272.72452804114,55704.44797952695,2264755.9771525045,395889785.9093009,521259.1407980488,71972963.6376161,433561.4207688409,67564.8733417966,2208090.4371270295,375017201.1872864,419537.7324626324,58444628.61539602,549913.1690413891,91023.84818174687,2090266.6125768141,357443559.8769029,483146.8214904617,59165501.31813546,6265.43017578125,698140416.0,2079131.532740726,522591686.00711596,393083.2536011371
9,500,279357.2289754427,289558.96956716955,3135.4031177491024,696.4610613939146,2038012.0265369166,720036666.4664391,452699.68990604463,213698736.4220925,148558.22308954885,21931.960476284123,2152738.947736401,379793163.1896179,439199.7432305672,55994649.16038097,271824.0497298188,55099.88230592899,2072475.2210119476,351298789.42775255,553953.2250296851,71162468.57765798,426915.3741165386,79558.79379076282,2145676.041425129,369278098.8871919,613393.2064487678,68765491.15767066,597361.7977821924,104417.64888432884,2328746.770541201,388285168.5584251,444388.08624461724,67871471.77481374,5789.60205078125,570191616.0,2082761.5926722577,533222343.265089,414612.89927827637
