,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
10,550,287914.6046768945,291882.85937226826,3571.8686430065914,836.7019535378173,2321714.6179542844,657922930.2885787,543856.269799581,148051543.1309273,139804.6994305855,24732.342145828366,1989994.967040908,357522233.61839956,489776.828155759,63025882.37206397,309838.89338329824,56898.24033842189,2362008.31842606,400428553.0798618,515445.5272919524,73559904.89879951,415660.15281295276,94326.52206666421,2041325.4694071051,359558357.28142333,512862.7443093597,81605425.9937243,590538.6825914981,106064.85983874454,2187402.283216406,383850143.68447375,519111.8995600155,68942158.89518398,3789.370849609375,572625472.0,2127817.4784103516,512470528.5233642,394544.79711984715
11,600,287914.6046768945,294522.5538042621,3341.387958045311,864.315967114743,2171902.1727294526,537847643.2545247,561805.3786245831,108156557.75934963,154622.75415514564,34054.53791992374,2236815.935661654,395308712.9963936,541357.3807236333,87070490.65515243,283479.4705680934,45815.69309765404,2016073.1025307325,366507238.6359907,417645.07510325656,59219105.9179744,427189.27280562447,81451.6759190023,2064362.294077213,369542582.3335154,430337.48494271777,70474574.8560423,603979.8835344014,136553.46429871736,2176049.575660906,392586924.297361,532396.8755198354,88759751.79416627,7189.5625,663435200.0,2133253.004127759,515543443.7479374,449250.82300623966
12,650,287914.6046768945,289263.7946146301,3403.040500753218,757.5678218183793,2211976.325489592,493387671.7849458,492419.08418194664,62014092.60378781,142047.75076256433,22498.778383818408,2051944.2860370956,363168319.124556,469271.0335630656,57279534.09497179,315020.20813489106,68352.74176128668,2294707.967707889,407231562.6076505,518947.54371279,88424809.26594657,419245.851288164,85481.78573870522,2072232.5048065337,362655660.28147316,470141.7702069906,73955372.20021616,566602.122386778,122953.92030233981,2110690.1120262574,368291379.55140567,597664.2741464508,79920048.19652084,5107.6083984375,606514752.0,2086680.4092672039,463800766.7943894,366087.55149036244
13,700,287914.6046768945,295480.29796201055,3093.8452160459005,644.0659772640535,2010999.390429835,572949480.0124416,418642.8852216347,156625891.44081074,156578.80691326765,56516.61230851052,2012754.9365571437,401066633.1648245,744740.8498600592,144826822.84142968,281295.4272552269,53456.045501092965,2088032.181427894,363596023.25036705,527509.7051861455,69020139.3223232,459890.5287504401,76411.33391102431,2223485.4138874346,397830629.7790857,465120.3207247957,66086812.55436379,576542.8816750722,110054.1346142378,2134736.2521262886,374752873.088797,496820.5887009005,71535187.49925457,7050.0576171875,526224864.0,2046282.4061093787,488893909.2749885,400297.0939447214
14,750,286884.58516561706,286884.58516561706,2654.746619217777,851.2113021916913,1725585.3024915548,1184045612.6807387,553287.3464245993,481602903.6323625,143439.27835493739,32181.473674617097,2112758.1808750276,366603849.1802122,472868.5459916459,82396682.0439842,270189.2873746342,48805.45587529173,1945663.0483453101,349300410.5386792,493161.92995602236,63011531.07775047,428705.0524740486,108910.90226039139,2019222.6733505903,370871304.586392,559553.4154703579,94216652.20539005,589434.5610052472,112166.75287424655,2184762.2841609633,383132464.6534107,490542.3444118141,72908389.3682602,4019.163818359375,550403456.0,2155403.9914546935,539669689.1914434,403543.8551358421
15,800,286884.58516561706,290613.61539396364,3081.2900664387294,735.2767333357675,2002838.543185174,659908429.5544877,477929.87666824885,209352801.0975006,185843.0274866243,36130.88318211745,2167554.608787234,476689207.6388616,402827.91889353894,93278295.42091675,278679.958319402,54239.025082501605,2023908.1391295155,360260037.6760931,417243.4944309375,70148238.67732625,420842.64075819805,106163.13346329417,2088979.239705614,364033962.2438698,603932.5604327489,91827559.38072993,564621.160339155,88336.14991278088,2054618.2506741164,367003754.2204507,389413.88062605343,57418497.44330757,4690.0263671875,632868800.0,2225132.166428304,540464996.0006112,378506.0651753119
16,850,283555.3646965638,283555.3646965638,3237.1250036468523,728.2582933201891,2104131.2523704534,399897211.65168554,473367.89065812295,99354332.55411193,147412.64315957256,23787.77138344707,2151716.8094937447,376817721.78640753,495142.55595877446,60712738.74686911,279062.9231522352,53425.67154836206,2112541.3038783274,360669258.79402745,486562.5363404339,69078327.62074667,420759.7098093955,78970.39602603498,2085322.9223862332,363963307.5273475,462778.65729723766,68307558.0932145,567304.4223579686,139017.90673344905,2141631.5999608473,368747874.53267956,595029.5858462162,90361639.37674192,3509.853271484375,590019456.0,2121729.235392821,483188936.046633,393493.36311135325
17,900,283555.3646965638,296582.7616217533,3158.95571481271,737.1354502191713,2053321.2146282613,541593250.853079,479138.04264246137,113477110.479757,140910.73245107333,28306.897708487104,2065028.450271477,360172819.02197623,507126.42609134066,72243988.72661495,306736.52153293823,74896.19980221559,2345573.941124114,396411904.0516956,558603.7880163563,96856020.2211592,443175.5567242145,75722.17177174486,2251294.2042190894,383335051.09291285,498859.57083801314,65502842.15262688,588932.0416857275,127032.30331481894,2198270.975877077,382805827.09572285,554403.2457687104,82570997.15463232,2321.28466796875,571244480.0,2268678.001945572,560782543.1570324,433885.4629278733
18,950,280403.86058030307,280403.86058030307,2771.028775808912,839.5956033410986,1801168.704275793,1208159075.7880151,545737.1421717141,114580478.73300971,143388.47317903672,27634.494946171777,2077249.02505375,366578283.19033426,533777.8241845192,70479174.44147764,275262.64426525787,65902.84979763223,2064189.5969851916,355777247.94785005,530981.88540414,85205788.5384626,419197.58160190063,85861.01137276008,2182659.960577794,362577017.4014546,581185.8811151612,74246090.13444617,561399.5750795113,136775.47542921943,1932254.1624822977,364909723.8016823,467368.24359006673,88904059.02899267,2110.68359375,508181696.0,2095565.1711525202,627892947.82673,405262.2190824273
19,1000,280403.86058030307,298413.3454169077,3386.6203516467667,770.8030390854226,2201303.228570399,396050407.0539399,501021.9754055246,86214537.70378423,146779.07088851163,34889.35017636339,2066902.6278999234,375424876.42643034,554888.0427246462,89141626.57776886,293605.69259186817,57228.74469459729,2166911.468392331,379520488.9010363,488761.71210774884,73977784.67582795,463978.21556363505,68359.78355052421,2258753.8228614936,401361535.5475298,453583.2653976498,59109038.76359886,584317.1276888768,106558.01308716003,2189263.781135262,379806132.99776995,420866.96886858187,69262708.50665401,1974.79296875,728331264.0,2016632.7320024176,491600265.37457573,439368.49334254116
20,1050,280403.86058030307,290465.9727666153,3146.6355516716803,815.734935937799,2045313.1085865924,980528613.0825864,530227.7083595693,168125405.77433902,145999.07477315638,30324.471137792156,2201980.7342345295,372991652.2075029,536671.5269709849,77615238.25377616,291907.651151273,57017.0699555057,2119293.993291619,377360652.50336325,477380.30916971766,73704035.56674731,414108.87760397856,95354.05029449468,2038109.965258423,358214990.6016953,543282.7049016316,82500070.10818301,597167.6247529966,94187.76323213153,2206111.3281170414,388158956.08944786,481294.6034930912,61222046.10088551,2573.1640625,590234560.0,1970192.5172395443,552915960.8759633,381981.5482417877
21,1100,280403.86058030307,295833.7697963598,2703.4825227000824,663.8437150167897,1757263.6397550532,1264640581.8362641,431498.4147609134,401256733.87300336,160151.83309091066,30384.714482785912,2142606.37157879,409966946.92163146,436354.2503651881,77813438.66601263,276878.5739881795,48464.51983739279,2013256.1685531577,357928890.0160802,458883.98847424175,62627111.174139164,456748.5325843972,91638.48852102453,2274627.6327343616,395090519.02889943,492809.8385590095,79275356.58407195,582686.4267956116,134795.20782100727,2117285.059787526,378746177.41714764,499330.907236087,87616885.08365473,1933.198486328125,615177280.0,2017192.9811364913,522669756.16156274,376869.9719856952
22,1150,280403.86058030307,284151.01495963737,3404.7295449075987,749.3156517085602,2213074.20418994,405574612.1167609,487055.1736105641,80423564.6500865,149072.49308392746,23120.781910168458,2114157.8379283044,381246008.5044266,431572.7027686515,58994594.3834647,291141.88448782155,55021.81744922349,2158539.8427280313,376325909.99143994,404425.4118459245,71183151.32663018,428387.96137055,91027.83788343029,2102049.2332501425,370568883.4433931,520940.35819531354,78731265.79407434,548748.0063109802,95854.69505074677,2084740.4489624002,356686204.10213715,475580.0641735088,62305551.7829854,2276.90185546875,425912992.0,2136286.102452655,480995478.77871376,360969.9295401866
23,1200,280403.86058030307,298509.7541203969,2334.2093451165515,586.3088100150073,1517236.0743257583,1476938425.1474679,381100.7265097548,316478323.078146,154163.22673131042,32339.157219193865,2203679.00780045,394213352.4780057,527187.1107266286,82686863.51912539,282070.5981704561,50793.58270238832,2020175.7049441235,364671601.91664886,512752.69487146084,65590814.96044395,429110.6133618856,60149.42361270213,2097220.6758647296,371196791.3550126,444756.29445330775,52019661.75149781,624870.1229932158,156692.22931403198,2309013.9051447706,406165579.9455902,613909.5095508244,101849949.05412082,2667.054443359375,708627840.0,2078066.2957362754,466649329.4599877,384492.42508546804
24,1250,280403.86058030307,299201.35650147824,3114.569235804923,901.0632578699743,2024470.0032732,531825929.48683804,585691.1176154834,238394243.52307323,151131.91109981918,31591.49196245778,2235790.8877890036,386235596.1961629,518460.50476748135,80714972.60012566,293383.5342247786,64958.94991790616,2227823.4416439855,379170771.0505683,603918.5134247263,83922637.04005085,442016.3730479415,98271.53229699394,2139778.476391739,382367597.14941865,546438.003484196,85006920.5838781,606360.3948990469,134542.81600665435,2251886.5817186036,394134256.6843806,526765.5155541187,87452830.40432532,2355.5322265625,583818176.0,2231276.501890805,508250706.2233634,363574.44523332064
25,1300,280403.86058030307,288343.2054902362,3130.1234942931073,760.034032864323,2034580.2712905204,423882770.291952,494022.12136180984,64223968.51159863,146012.83715132164,29314.780141818093,2154892.446320636,373168699.2544744,526308.9297527886,74792071.56749819,301624.3935484338,75484.12715364833,2153982.621734901,389957728.9912291,587826.0082979859,97591165.89177093,422731.43191508536,64447.301843385176,2060356.9951699085,365680455.3280174,387474.488688511,55738636.14941423,568217.2413420472,90037.48290489889,2074495.3890173335,369341206.87233067,412312.6166980584,58524363.8881843,2158.29541015625,589553280.0,2208900.7125939326,550590354.7778804,367974.5498703835
26,1350,280403.86058030307,295376.7491560988,3128.985530213805,830.641214039363,2033840.594638973,891930877.9415025,539916.789125586,169356639.4362512,148473.0445369755,29326.539153936334,2053029.1318670483,379870828.40053505,563152.472129717,74676128.58612902,300713.30000633147,48976.055605846166,2210415.2730944967,388716874.7351363,513182.8985710132,63254320.49796166,456751.6096208607,70773.98888419254,2258434.245667329,395098583.58952343,494605.6284501861,61206977.38789639,567816.8060861125,117090.05746445624,2097493.416908696,369080923.95597297,515526.5224210501,76108537.35189654,1599.474609375,695690176.0,2088156.7687640646,487934663.4177603,315693.9665532745
27,1400,280403.86058030307,303888.54724596837,3471.3218608893094,718.3309427907673,2256359.209578051,931555377.0780873,466915.1128139986,188390238.59839213,161338.80181046258,35183.90462689282,2155950.1471150867,413013034.26585734,502411.8670471886,90256768.9167796,288410.4194857258,67520.06027477118,2202124.620220878,372731420.7112227,539580.0875360767,87324779.06468132,445774.33536283084,80698.15609723209,2206678.9345222833,385602197.66961265,415766.46941696596,69831222.55042954,620447.8577099333,155997.04803361493,2206306.383088209,403291107.5114568,556181.6831233974,101398081.22184974,1433.5682373046875,555097344.0,2138831.2254083995,533905030.3365765,366284.4473912638
28,1450,280403.86058030307,287997.725420019,2535.976123246929,743.5259447120685,1648384.4801105037,1612883541.9010997,483291.8640628444,196764504.89148813,157099.21253718683,37188.48896131737,2248965.4076745226,401711056.3736622,546271.2901778878,95207334.80015042,282293.7032648532,52362.55724553835,2080539.3774735143,364901274.8668357,507567.0897569272,67632069.06347783,410283.6734650616,76743.48988080965,2040372.0345807893,354899059.65819305,424472.06883850496,66397985.22260986,587776.0617097465,129266.0663444414,2130418.0383317596,382054440.11133516,486845.338413119,84022943.12388691,1716.7020263671875,516229920.0,2078689.551371599,484403498.98386294,384882.5453525028
29,1500,280403.86058030307,295711.32560273865,2089.6738270714513,1053.704823724678,1358287.9875964436,2301147133.312983,684908.1354210406,312548062.5641393,139237.82377533015,31144.926050918486,2021114.9978827827,355954996.8222101,554352.0905667151,79531936.58125427,299007.7451323687,57237.80366671602,2176538.839895294,386533529.83218396,467094.9236311842,74010695.98547897,469731.12373920914,102732.0736434975,2331705.5813178476,406323072.0468754,504877.7511938666,88884150.35876872,568490.261539714,118866.75077670382,2179910.783790187,369518670.00081414,528506.3028256919,77263388.0048575,1653.097412109375,461064992.0,2116653.494385353,500114650.0233647,324377.2606860798
30,1550,280403.86058030307,291638.6546815868,3221.1027550765752,775.2864693426948,2093716.7907997745,543642552.7890085,503936.2050727515,178213195.97964463,143443.23248492123,24187.707435614782,2033192.967683718,366852825.5577439,433479.451060249,61832058.46285665,290790.3049845369,61678.98305980913,2193317.1809376273,375834079.29896015,520506.85843829263,79743747.32730351,449466.45814078045,89231.78379189823,2290885.0196525776,388773968.71545887,504994.12174218014,77198572.90881993,571272.1750426186,89856.51590418025,2170926.455316902,371326913.7777022,379697.47780257545,58406735.33771717,1498.0299072265625,572693952.0,2132987.2381160483,623023571.8436,351867.7473932904
31,1600,280403.86058030307,291311.2692469645,2981.444168936184,702.4905508363589,1937938.7098085193,902785669.8310829,456618.8580436332,142651822.40461978,144901.58331760633,31570.143622601292,2045862.9594153774,370606527.74753034,476215.9138450519,80787835.80634694,276808.1661295161,49967.54006280062,1924341.9824184473,357926273.98595244,391398.80062477227,64631365.0670793,441602.4805447219,84521.944875544,2118145.4979568254,382016101.3061066,522860.81716188596,73102479.86841501,590262.672074042,97160.98226175303,2267376.7537983423,383670736.84812737,468171.05051682045,63154638.47013946,1509.0086669921875,541850752.0,2043956.2921751884,533077122.03637934,374223.5767654638
32,1650,280403.86058030307,294801.50808016176,2822.2307611108017,694.4415406856973,1834449.9947220206,1175679356.8026564,451387.0014457032,196246101.0553927,145555.17553460825,30689.0053338085,2086242.171374256,372184729.8758585,541891.5632111726,78418066.21724121,299796.0471141791,62723.624219120284,2224935.9098109114,387509925.338622,503739.31987751706,81129709.25336723,430567.9025772077,87119.72778855286,2086489.2888344938,372463352.47063524,430831.45451829577,75385234.45140202,595266.1844137027,107687.50233063569,2222977.1036539082,386923019.8689067,443053.7836481735,69996876.51491317,1307.296630859375,395226176.0,2018707.8008095562,558270032.9102918,363843.257629174
33,1700,280403.86058030307,292101.61247663014,2907.0961408464163,691.5829106045109,1889612.4915501701,1006850634.7009048,449528.89189293195,137790957.120882,142212.58993534304,28853.157206334785,2130755.3742764075,363360467.70906276,518495.2142421361,73730232.88200475,303368.07986699475,62777.22890427227,2236629.883339593,392141873.9437535,479516.1387519807,81221147.47070473,453585.25015135965,105312.67958408246,2242808.14680692,392359614.08224285,519156.80264319154,91120245.83392464,558435.0462886068,104516.93983774235,2152429.5468160245,362982780.0875944,429124.74635836406,67936010.89453253,1327.75048828125,366127840.0,2141841.549895731,489749477.27339554,357540.3485729289
34,1750,280403.86058030307,286985.9983325481,2589.058521308056,770.5540031495582,1682888.038850236,1667100428.5518486,500860.10204721283,204121175.8418844,143994.85609981904,29127.5937131627,2159272.127764088,367908809.47623724,517833.3070038609,74457688.08658724,284289.5169844826,63875.209210721725,2080576.261807419,367495795.81802,468321.4530722165,82657536.13001317,454943.3802346174,95231.15135033106,2201962.03121279,393550275.526264,552988.1903798636,82362905.75280626,549113.1798225133,105556.63929152575,2036094.3064451304,356923566.88463366,496648.7036617561,68611815.53949173,942.4209594726562,496382112.0,2144032.9972871784,525889363.92892,366047.131064989
35,1800,280403.86058030307,289700.85926663404,2445.4902620611742,777.1024511769104,1589568.6703397627,1193971651.94941,505116.59326499194,223396239.81366897,162628.96364247237,32581.75836641076,2132187.83732458,416438741.95845443,456184.89190498437,83544268.60307294,288611.8353786659,66862.6923747024,2150758.203445577,373044627.78882015,554392.386480378,86454882.22443941,427617.3629677472,83003.95658169648,2168667.3228769777,369878825.4644219,557055.1197805505,71781148.7947223,567200.6440822235,135438.39108510836,2045396.3556142135,368680418.6534453,585148.7728991288,88034954.20532043,2636.394775390625,648487040.0,2159799.4917838415,485983675.6263447,386163.9497835575
36,1850,280403.86058030307,299132.56709345087,3314.756622160846,699.4614740975029,2154591.80440455,396208623.4832868,454649.95816337666,73110739.54140754,143674.37720766861,24276.08742373135,2104096.6433334583,367241090.8099381,459869.62754694745,61921634.13747722,303585.8490792889,69492.51306073304,2227089.730096259,392434514.0729793,522589.2540243223,89876866.88429047,443630.35586409486,92376.21416922088,2074204.3128990522,383788240.3112492,499251.21804416913,79905576.3755973,601457.4966940411,101047.57980572857,2268000.8483823086,390947372.8511265,459323.8152749327,65680926.87372358,1639.59765625,345933120.0,2121417.8310246933,543714397.8188285,362877.8863495621
37,1900,280403.86058030307,291280.33246076823,2851.648782387943,1040.4401530281125,1853571.7085521626,1506834559.9292548,676286.0994682729,428591369.4113693,141630.61090898243,31304.99555774927,2152463.4330490963,361782198.064207,515990.8221238493,80126132.33751373,289358.94782707933,60464.12680165178,2199130.126505534,373967502.04869765,586339.6978007436,78075537.14416681,436730.338435294,95104.39322062797,2252667.2383236,377748737.56448036,527296.622424527,82276176.23593217,585830.1163500977,142896.18177278343,2189900.0225623148,380789575.62756336,554452.887717447,92882518.15230922,1039.80029296875,240502448.0,2069775.9809937868,532136192.7328036,386919.90382258483
38,1950,280403.86058030307,285354.90411199874,2341.7339805755205,629.1461903954894,1522127.0873740881,1415087237.919156,408945.0237570681,470995566.2226827,139514.30515835877,28051.77338406617,1994987.5432285874,356752230.78204715,453896.4398850872,71682007.29089035,277067.31690580194,61602.41161360269,2053119.1675317322,358134392.8100108,541928.3085866676,79601006.61240697,450279.87107687374,96504.17829152339,2225719.353530674,389500648.48211366,546754.8587197993,83482547.80459829,557571.2934383837,124200.27140321869,2014759.9551581915,362421340.7349493,552363.9013540236,80730176.41209216,1015.9586791992188,422043264.0,2045260.9105174895,486852547.91431844,394820.02260449604
39,2000,280403.86058030307,290717.1792504504,2596.743302238791,616.2612445576439,1687883.1464552137,1492720096.3136969,400569.8089624685,338515763.97921485,141355.09184863593,27182.17125011587,2056331.3813894847,361354244.662285,501857.3159174512,69348329.32946791,303179.92710057757,62441.20803803727,2258336.0934054432,391875569.1373454,551929.3658333961,80691292.4224778,421114.34239919146,94645.54619023914,1943402.1004298856,364317962.7124893,499605.7381674896,81874555.46858831,585339.7916016082,129222.38106949662,2039342.2742602164,380470864.54104525,528855.6462659755,83994547.69517285,1445.7545166015625,387618496.0,2138360.182387546,507136554.3412471,347570.89323020144
40,2050,280403.86058030307,284486.0879175399,3365.550569882101,797.5505714472218,2187607.8704233663,438279561.36731356,518407.8714406942,137026509.95588887,145273.86546492224,32904.65417954938,2064934.9761473672,371517245.2803558,574715.0291895866,83975997.617009,281003.0706600782,38050.00060280683,2091494.743958752,363212497.114143,394943.6187059094,49139524.28336017,399716.3875798935,60545.557765808284,2011729.6422342495,345750292.68849635,457411.2786187561,52368436.50564422,593071.5653129234,103118.61542600187,2198542.236439014,385496517.4534002,532779.6137343572,67027100.026901186,1092.17919921875,259511104.0,2046190.3209496106,620911658.2717884,431765.1674965813
41,2100,280403.86058030307,294040.40764491184,2197.157415576686,1037.7171188890834,1428152.3201248464,2123226326.2384174,674516.1272779042,864337445.0359361,141030.0824861405,31487.41412093206,2089092.147763751,360410938.0206741,492449.81765105674,80608950.30746822,288115.0308491551,58789.27670984794,2128891.940024645,372420648.16387707,473343.6253457662,76020225.05215645,455917.37381254596,73663.90543761002,2187383.4251194485,394399262.82916665,455879.1774654029,63725129.104532175,582942.3936611409,121389.33124897302,2181207.5999814314,378912555.87974155,530136.6835979148,78903065.31183246,1310.16259765625,248433632.0,2215552.7599323117,586916511.4396919,368056.0449141003
