,Episode,Best score so far,Eval score,"Eval, g: [0.]: mean_agg","Eval, g: [0.]: std_agg","Eval, g: [0.]: mean_C0","Eval, g: [0.]: mean_C1","Eval, g: [0.]: std_C0","Eval, g: [0.]: std_C1","Eval, g: [0.25]: mean_agg","Eval, g: [0.25]: std_agg","Eval, g: [0.25]: mean_C0","Eval, g: [0.25]: mean_C1","Eval, g: [0.25]: std_C0","Eval, g: [0.25]: std_C1","Eval, g: [0.5]: mean_agg","Eval, g: [0.5]: std_agg","Eval, g: [0.5]: mean_C0","Eval, g: [0.5]: mean_C1","Eval, g: [0.5]: std_C0","Eval, g: [0.5]: std_C1","Eval, g: [0.75]: mean_agg","Eval, g: [0.75]: std_agg","Eval, g: [0.75]: mean_C0","Eval, g: [0.75]: mean_C1","Eval, g: [0.75]: std_C0","Eval, g: [0.75]: std_C1","Eval, g: [1.]: mean_agg","Eval, g: [1.]: std_agg","Eval, g: [1.]: mean_C0","Eval, g: [1.]: mean_C1","Eval, g: [1.]: std_C0","Eval, g: [1.]: std_C1",Loss 1,Loss 2,"Train, Cost 1","Train, Cost 2","Train, Aggregated cost"
0,50,305861.48246040667,305861.48246040667,3351.960040179308,724.1522796144941,2178774.0261165504,384258810.6293007,470698.981749421,88782227.03703679,146223.27294857302,35146.848191887555,2002428.3823189284,374173224.519333,541255.6656423311,89987955.69012108,352873.33169196785,57034.58901277105,2247169.5701647787,456488161.6293933,399031.5243167274,73841660.41362706,420577.60415333643,80447.25892649603,2047066.3023927158,363818234.83209413,557100.6095268445,69550396.10797685,606281.2434679766,150166.64062248555,2139719.57277548,394082808.2541848,569676.9392491075,97608316.40461561,17845.7734375,771758208.0,2084890.2839559352,512011354.69338053,407407.4566806129
1,100,291821.5120767234,291821.5120767234,3451.2962592444387,871.6538066736331,2243342.568508885,387478169.29411,566574.9743378616,86462470.10961486,162644.38700380689,32328.94457141968,2050805.1722290057,416722990.6932108,474338.9146795314,82784600.78408733,344383.3164958287,68798.80369676568,2316888.65381297,445381422.7907645,422618.1568782401,89082441.56044625,402478.42559071106,68199.11321122406,1965699.0844758837,348159402.48379093,346044.64909756085,59038582.81218907,546150.135034026,82807.39660975536,1983654.4122530632,354997587.77211684,408685.82070046174,53824807.796340995,11034.408203125,695770176.0,2100063.105382019,543342755.6465153,394977.4316742598
2,150,290246.80148462334,290246.80148462334,3334.9862310013023,856.9102628111451,2167741.050150846,518684914.62145424,556991.6708272441,184258712.3794878,135737.73658409435,20524.457360137283,1912583.1396093096,347180365.69981754,328113.3079219289,52653055.409825556,288253.531223099,62730.016981999404,2018882.1240351861,372710708.4659936,476117.9107265336,81142919.82158993,431107.8719762806,109882.14936698246,2055395.0741400816,372941690.688063,569308.3367476015,95052184.92602487,592799.8814086415,109747.8134502417,2202442.435574394,385319922.915617,531827.4334537437,71336078.74265712,11697.203125,725750720.0,2247345.115644213,528352314.52120775,409024.0304295783
3,200,290246.80148462334,290970.38340550486,3222.8890721760854,772.7641520594683,2094877.896914456,386879593.6026164,502296.69883865444,83512409.7722367,142374.2669664241,27698.356874666148,1921027.7458189859,364410010.87524563,489574.4073893839,70939234.14534025,284628.5840554328,48532.93757669239,2146208.2047495795,367870951.06731313,427667.17321610474,62715416.385210544,433863.9941286613,90403.72419141892,2132926.673354603,375304486.0203883,505788.85621038807,78212449.456765,590762.18280483,112316.18661501924,2187888.2259004842,383995418.82313937,521974.5735138964,73005521.29976246,15177.74609375,903880768.0,2153309.590051962,514244675.482791,390881.35324689327
4,250,289332.29340291506,289332.29340291506,3214.1592701293066,679.031461224053,2089203.5255840493,1070700044.8076552,441370.4497956345,92684007.69038536,141776.18627005996,26345.081380747764,2075091.8178549418,362392808.84859115,444705.9218776691,67273796.53897014,276966.3093917232,66667.90188436564,1968197.8653976135,358088004.34384245,623944.9572048428,86079750.73891996,463612.596877028,84249.24618072978,2233695.043493223,401053018.9455931,454332.1058407567,72889751.59295373,561092.2152056348,120756.82027034601,2021201.1544066546,364709939.8836626,511420.2602239069,78491933.1757249,7388.91162109375,529478432.0,2054815.1206107093,497987603.7122816,431043.6685326299
5,300,282592.21953361394,282592.21953361394,3216.7192759849336,852.7535348310503,2090867.529390207,505819413.7741718,554289.7976401828,81964738.14800794,165558.2380130799,29307.564506881274,2099553.297674236,424152758.94098485,494114.0232958932,74815987.39248466,297452.2329043975,66280.73716444384,2202552.5144554065,384485350.26126117,603061.4268708988,85623472.40069619,416904.465117451,80903.60774194266,2061989.6359867135,360629873.22312874,479182.17378671677,69981974.61165129,529829.4423571564,95628.28127289392,1914637.9455905284,344389137.53215176,452348.92999405024,62158382.827381045,7599.00439453125,536451392.0,2051545.9107071452,510449330.6805956,441207.9024501092
6,350,282592.21953361394,285389.7516700467,3427.914380221756,721.4346468657266,2228144.347144141,443470886.5852634,468932.5204627221,77531970.78616172,146696.39294755927,26658.73168473005,2191508.321267256,374836096.69985235,421332.1636216419,68333477.00205424,290094.32776785974,61419.03954844771,2088338.099146107,375034287.9990715,483195.747513808,79418266.09834279,420410.7885321,98865.83199159293,2032217.6628933377,363678610.8401889,467391.54696064565,85541313.16467693,566319.3347224927,128637.79371533003,2111397.505043567,368107567.5696204,566614.6684513432,83614565.91496451,6052.13330078125,515156000.0,2111719.007575624,548811095.8653634,389412.00970940193
7,400,282592.21953361394,284223.6615209362,3226.5512228498696,566.2846666043154,2097258.2948524156,506748670.78153837,368085.03329280496,183034021.93961528,153766.13329837218,21558.167790134106,2095492.3610267297,393505469.49268734,403688.4210354905,55141437.725080125,261651.28867538497,54494.04447836601,1848437.3730385776,338298237.9049619,461896.87264926045,70414415.2029533,433726.10520974087,89183.52368527869,2066053.3927546106,375207273.3841906,489887.35240598145,77149566.23361886,568748.2291983329,117319.879831931,2055784.890493218,369686348.97891647,519402.77882353234,76257921.89075516,8151.47900390625,803673472.0,2079920.5303740841,481659263.1467318,374509.16373334586
8,450,282592.21953361394,305381.416138261,3215.5903731482904,758.3636693767988,2090133.7425463882,389732567.7692472,492936.3850949194,116592103.08760901,155240.5842457134,27482.547297877783,2162928.4226655276,397136733.77085835,493420.4166259524,70176220.42307651,325840.06209093466,60647.82733766384,2112580.2654287727,421479500.4527862,541184.3931768045,78410191.5552301,469391.5637414698,97775.58412179787,2163038.573503507,406085009.0514392,491611.4295819389,84636904.50595592,573219.2802400386,116382.11289844848,2127461.703894542,372592532.1560252,487644.4575598265,75648373.3839915,5086.84375,680112192.0,2257931.112242387,567261481.0897546,424689.2665130478
9,500,282592.21953361394,290813.0155353741,3143.9772925959596,661.4135134905268,2043585.2401873735,563822673.233067,429918.7837688424,125933726.12338337,156287.6184884121,29062.858220148995,1943335.2651613518,400517802.2743874,483037.3363027394,74393800.66913174,292118.7791182583,67201.81273917679,2155130.4041816206,377599282.4495541,495285.45985793497,86951681.87486705,433176.3820971973,86761.47791498066,2103519.8693037243,374718357.8611364,514219.68636893266,75039648.52777272,569338.3206804071,112959.66106756356,2180850.2343674316,370069908.4422645,562778.176392478,73423779.69391628,5855.30712890625,815912640.0,2150333.1742208125,533357716.3521054,371146.46465916646
10,550,282592.21953361394,288933.3819162691,3204.3153561825043,660.7060078773341,2082804.9815186278,539622674.4491955,429458.90512026724,196933651.57781005,173970.10970655424,42792.12065305665,2168265.186494459,445817489.6775577,483638.02141201874,110067678.67543982,284081.4703799302,53605.0352370563,2076042.9381930963,367229868.5557161,484645.7069889493,69317988.83365822,407326.4002074001,66390.18788600172,1936631.153276304,352370669.79532135,415790.8493249991,57428771.09645305,576084.6139312782,125270.49599464696,2120501.0460141264,374454999.0553308,506462.51246393606,81425822.39652047,5832.525390625,660177856.0,1982378.2584396142,557466339.4241881,359772.678733712
11,600,282592.21953361394,288594.6721164271,3091.6069253781375,709.0861029221215,2009544.5014957893,367809128.9437516,460905.9668993789,72978968.87999834,132384.4438550202,24499.18811781681,1943903.4446044336,338367843.68923926,426844.0075824448,62634916.39150331,308678.15369313833,71906.69043490509,2246210.6405418133,399035389.160538,567610.2255345951,92967759.61169674,426914.5279224234,93847.91236383429,2133215.247777472,369281519.11684126,593868.9051191064,81160094.22227125,571904.6281861757,73020.49791334527,2115005.1607437776,371738008.3210142,470717.0393801627,47463323.6436744,4624.3369140625,646241088.0,2154636.456702082,521279960.0311423,409470.2727119183
12,650,282592.21953361394,292192.9190675629,2981.435198679879,632.2428702596225,1937932.879141921,441635359.0122346,410957.8656687546,187513343.66261706,146307.59782378466,29338.300807875672,2136602.77215215,373989946.0253838,453182.31360205286,75137737.91252324,312213.0742642917,60257.4124892532,2363102.6377571076,403513893.90582204,559119.8280101164,77826607.32554908,461294.44037977606,111460.48820935361,2210365.8567550173,399051726.3768875,536398.092444715,96452450.31291072,538168.0476712824,122708.57733819856,1947305.1182988805,349809230.9863336,527647.3694427802,79760575.26982908,6446.591796875,633294080.0,2177733.0910313497,515043690.9086096,405021.656228436
